,articleTitle,articleUrl,publishedDate,sourceName,text
67,Lalu’s rudeness ploy,https://www.telegraphindia.com/1130406/jsp/bihar/story_16753967.jsp#1,2013-04-06,Telegraph,"Front Page > Bihar > Patna Diary Patna Diary Lalus rudeness ploy Lalu Prasad, recently behaved rudely with one of his ardent supporters from Buxar when he went to the leaders house to donate rice and potato for the partys rally to be held in Gandhi Maidan. he supporter was shocked by the cold response from Lalu because the RJD chief himself had asked his supporters to donate rice and potato for the event. Lalu initially asked securitymen to throw him out but then changed his mind and called him back. After the sack of rice and potato was kept in the storeroom, Lalu asked his supporter: Doesnt Buxar grow onions? The supporter meekly told him that he had just asked to donate rice and potato. Do you expect me to ask for even spices? shot back Lalu. A person present there asked an RJD leader how Lalu could afford to be so rude to his own supporter despite being out of power. Lalus rudeness is a design. If he speaks nicely to his supporters, they would return home and tell everybody that Laluji is down and out. Having faced tongue lashing from Lalu, the Buxar man will tell everybody that Laluji is brimming with confidence, said the leader, insisting that it was politics. Purchased crowd The turnout at the Adhikar Rally of the JD(U) in New Delhi appears to have stumped chief minister Nitish Kumars adversaries. Some of them claimed that Ramlila Maidan in Delhi was much smaller than Gandhi Maidan in Patna. It is about one-fourth of Gandhi Maidan, said a leader of the LJP. Former Union minister Raghuvansh Prasad claimed that crowd could be purchased in Delhi. It costs Rs 500 a person in Delhi, he said. Few others pointed out that the migrant labourers of Bihar in the national capital saved the day for Nitish and his Adhikar Rally. The number of JD(U) supporters from various districts of Bihar who attended the rally was less than 15,000. The rest were migrant labourers, said one among them. For once, he did not brag that the number of migrant labourers from Bihar had decreased, said an RJD leader. State Cong clueless The day All India Congress Committee chief Sonia Gandhi and Prime Minister Manmohan Singh made a brief stopover in Purnea on their way to Malda in Bengal to attend a function, none of the Congress leaders in Patna knew their bosses would be in the state. Former state Congress chief Mehboob Ali Kaiser was shocked when a party leader called him the previous evening to enquire if he was coming to Purnea. The only positive thing in the episode was the clear message that Kaiser was on his way out. Also, it exposed the Congress leaders who claimed close proximity with Sonia, said a Congress worker. No one can stop her Independent MLA Jyoti Rashmi is known to stand up and start speaking without the permission of the Chair in the ssembly. Parliamentary affairs minister ijendra Prasad Yadav lost his cool on one uch occasion. Yeh apne man se tai-tai bolti rahti hai (this lady keeps on speaking on her own), he said, riggering peals of laughter in the House. Jyoti, however, emained undaunted. Outside the ssembly, the minister made amends and said the lady MLA was the one to beat the main Opposition party in ntroducing cut motions for budgetary demands."
68,State Cong clueless ,https://www.telegraphindia.com/1130406/jsp/bihar/story_16753967.jsp#3,2013-04-06,Telegraph,"Front Page > Bihar > Patna Diary Patna Diary Lalus rudeness ploy Lalu Prasad, recently behaved rudely with one of his ardent supporters from Buxar when he went to the leaders house to donate rice and potato for the partys rally to be held in Gandhi Maidan. he supporter was shocked by the cold response from Lalu because the RJD chief himself had asked his supporters to donate rice and potato for the event. Lalu initially asked securitymen to throw him out but then changed his mind and called him back. After the sack of rice and potato was kept in the storeroom, Lalu asked his supporter: Doesnt Buxar grow onions? The supporter meekly told him that he had just asked to donate rice and potato. Do you expect me to ask for even spices? shot back Lalu. A person present there asked an RJD leader how Lalu could afford to be so rude to his own supporter despite being out of power. Lalus rudeness is a design. If he speaks nicely to his supporters, they would return home and tell everybody that Laluji is down and out. Having faced tongue lashing from Lalu, the Buxar man will tell everybody that Laluji is brimming with confidence, said the leader, insisting that it was politics. Purchased crowd The turnout at the Adhikar Rally of the JD(U) in New Delhi appears to have stumped chief minister Nitish Kumars adversaries. Some of them claimed that Ramlila Maidan in Delhi was much smaller than Gandhi Maidan in Patna. It is about one-fourth of Gandhi Maidan, said a leader of the LJP. Former Union minister Raghuvansh Prasad claimed that crowd could be purchased in Delhi. It costs Rs 500 a person in Delhi, he said. Few others pointed out that the migrant labourers of Bihar in the national capital saved the day for Nitish and his Adhikar Rally. The number of JD(U) supporters from various districts of Bihar who attended the rally was less than 15,000. The rest were migrant labourers, said one among them. For once, he did not brag that the number of migrant labourers from Bihar had decreased, said an RJD leader. State Cong clueless The day All India Congress Committee chief Sonia Gandhi and Prime Minister Manmohan Singh made a brief stopover in Purnea on their way to Malda in Bengal to attend a function, none of the Congress leaders in Patna knew their bosses would be in the state. Former state Congress chief Mehboob Ali Kaiser was shocked when a party leader called him the previous evening to enquire if he was coming to Purnea. The only positive thing in the episode was the clear message that Kaiser was on his way out. Also, it exposed the Congress leaders who claimed close proximity with Sonia, said a Congress worker. No one can stop her Independent MLA Jyoti Rashmi is known to stand up and start speaking without the permission of the Chair in the ssembly. Parliamentary affairs minister ijendra Prasad Yadav lost his cool on one uch occasion. Yeh apne man se tai-tai bolti rahti hai (this lady keeps on speaking on her own), he said, riggering peals of laughter in the House. Jyoti, however, emained undaunted. Outside the ssembly, the minister made amends and said the lady MLA was the one to beat the main Opposition party in ntroducing cut motions for budgetary demands."
69,No one can stop her,https://www.telegraphindia.com/1130406/jsp/bihar/story_16753967.jsp#4,2013-04-06,Telegraph,"Front Page > Bihar > Patna Diary Patna Diary Lalus rudeness ploy Lalu Prasad, recently behaved rudely with one of his ardent supporters from Buxar when he went to the leaders house to donate rice and potato for the partys rally to be held in Gandhi Maidan. he supporter was shocked by the cold response from Lalu because the RJD chief himself had asked his supporters to donate rice and potato for the event. Lalu initially asked securitymen to throw him out but then changed his mind and called him back. After the sack of rice and potato was kept in the storeroom, Lalu asked his supporter: Doesnt Buxar grow onions? The supporter meekly told him that he had just asked to donate rice and potato. Do you expect me to ask for even spices? shot back Lalu. A person present there asked an RJD leader how Lalu could afford to be so rude to his own supporter despite being out of power. Lalus rudeness is a design. If he speaks nicely to his supporters, they would return home and tell everybody that Laluji is down and out. Having faced tongue lashing from Lalu, the Buxar man will tell everybody that Laluji is brimming with confidence, said the leader, insisting that it was politics. Purchased crowd The turnout at the Adhikar Rally of the JD(U) in New Delhi appears to have stumped chief minister Nitish Kumars adversaries. Some of them claimed that Ramlila Maidan in Delhi was much smaller than Gandhi Maidan in Patna. It is about one-fourth of Gandhi Maidan, said a leader of the LJP. Former Union minister Raghuvansh Prasad claimed that crowd could be purchased in Delhi. It costs Rs 500 a person in Delhi, he said. Few others pointed out that the migrant labourers of Bihar in the national capital saved the day for Nitish and his Adhikar Rally. The number of JD(U) supporters from various districts of Bihar who attended the rally was less than 15,000. The rest were migrant labourers, said one among them. For once, he did not brag that the number of migrant labourers from Bihar had decreased, said an RJD leader. State Cong clueless The day All India Congress Committee chief Sonia Gandhi and Prime Minister Manmohan Singh made a brief stopover in Purnea on their way to Malda in Bengal to attend a function, none of the Congress leaders in Patna knew their bosses would be in the state. Former state Congress chief Mehboob Ali Kaiser was shocked when a party leader called him the previous evening to enquire if he was coming to Purnea. The only positive thing in the episode was the clear message that Kaiser was on his way out. Also, it exposed the Congress leaders who claimed close proximity with Sonia, said a Congress worker. No one can stop her Independent MLA Jyoti Rashmi is known to stand up and start speaking without the permission of the Chair in the ssembly. Parliamentary affairs minister ijendra Prasad Yadav lost his cool on one uch occasion. Yeh apne man se tai-tai bolti rahti hai (this lady keeps on speaking on her own), he said, riggering peals of laughter in the House. Jyoti, however, emained undaunted. Outside the ssembly, the minister made amends and said the lady MLA was the one to beat the main Opposition party in ntroducing cut motions for budgetary demands."
70,Purchased crowd,https://www.telegraphindia.com/1130406/jsp/bihar/story_16753967.jsp#2,2013-04-06,Telegraph,"Front Page > Bihar > Patna Diary Patna Diary Lalus rudeness ploy Lalu Prasad, recently behaved rudely with one of his ardent supporters from Buxar when he went to the leaders house to donate rice and potato for the partys rally to be held in Gandhi Maidan. he supporter was shocked by the cold response from Lalu because the RJD chief himself had asked his supporters to donate rice and potato for the event. Lalu initially asked securitymen to throw him out but then changed his mind and called him back. After the sack of rice and potato was kept in the storeroom, Lalu asked his supporter: Doesnt Buxar grow onions? The supporter meekly told him that he had just asked to donate rice and potato. Do you expect me to ask for even spices? shot back Lalu. A person present there asked an RJD leader how Lalu could afford to be so rude to his own supporter despite being out of power. Lalus rudeness is a design. If he speaks nicely to his supporters, they would return home and tell everybody that Laluji is down and out. Having faced tongue lashing from Lalu, the Buxar man will tell everybody that Laluji is brimming with confidence, said the leader, insisting that it was politics. Purchased crowd The turnout at the Adhikar Rally of the JD(U) in New Delhi appears to have stumped chief minister Nitish Kumars adversaries. Some of them claimed that Ramlila Maidan in Delhi was much smaller than Gandhi Maidan in Patna. It is about one-fourth of Gandhi Maidan, said a leader of the LJP. Former Union minister Raghuvansh Prasad claimed that crowd could be purchased in Delhi. It costs Rs 500 a person in Delhi, he said. Few others pointed out that the migrant labourers of Bihar in the national capital saved the day for Nitish and his Adhikar Rally. The number of JD(U) supporters from various districts of Bihar who attended the rally was less than 15,000. The rest were migrant labourers, said one among them. For once, he did not brag that the number of migrant labourers from Bihar had decreased, said an RJD leader. State Cong clueless The day All India Congress Committee chief Sonia Gandhi and Prime Minister Manmohan Singh made a brief stopover in Purnea on their way to Malda in Bengal to attend a function, none of the Congress leaders in Patna knew their bosses would be in the state. Former state Congress chief Mehboob Ali Kaiser was shocked when a party leader called him the previous evening to enquire if he was coming to Purnea. The only positive thing in the episode was the clear message that Kaiser was on his way out. Also, it exposed the Congress leaders who claimed close proximity with Sonia, said a Congress worker. No one can stop her Independent MLA Jyoti Rashmi is known to stand up and start speaking without the permission of the Chair in the ssembly. Parliamentary affairs minister ijendra Prasad Yadav lost his cool on one uch occasion. Yeh apne man se tai-tai bolti rahti hai (this lady keeps on speaking on her own), he said, riggering peals of laughter in the House. Jyoti, however, emained undaunted. Outside the ssembly, the minister made amends and said the lady MLA was the one to beat the main Opposition party in ntroducing cut motions for budgetary demands."
71,'2 lakh babies born with heart ailment every year in India',http://timesofindia.indiatimes.com//city/lucknow/2-lakh-babies-born-with-heart-ailment-every-year-in-India/articleshow/19409293.cms,2013-04-06,The Times Of India,"LUCKNOW: Every eighth children in 1,000 is born with a congenital heart disease (CHD) in India. Going by this figure, almost two lakh babies every year are born with CHD, of whom 75% die before their first birthday. The rate of deaths is high as the disease is not diagnosed on time. If diagnosed on time, most of these children can be saved, said experts during a two-day continuing medical education (CME) on ""Recent Advances in Cardiac Surgery"", organised by the department of cardiothoracic and vascular surgery, King George's Medical University (KGMU) on Friday.Though the doctors could not provide an estimate of number of children suffering from CHD in UP, they said that the new advanced methods are a boon for treating CHD affected babies. President, Indian Association of Cardiothoracic Surgeons (IACTS), Prof Bhabatosh Biswas said, ""With advanced methods, CHD is now curable.''According to doctors, CHD is a defect in the structure of heart and vessels at birth. The symptoms of CHD are respiratory problems, babies turning blue and heart murmur (sound produced by heart due to blood flow). Doctors said that not only genetical factors result in CHD but uncontrolled level of sugar in diabetic mothers, illness of mothers or any infection caused during pregnancy can also lead to CHD in neonatals. Doctors advised that children suffering from CHD should eat more of fish, unpolished rice and cut down the intake of potato and sweets.On the occasion, experts also spoke about cadaver heart transplant and artificial heart transplant. Dr Balakrishnan from Chennai said, ""Through operation, an artificial heart is implanted in the body. The wire cables of artificial heart are connected to the battery. The wire cables are hidden inside the clothes of patient and batteries are kept inside a small bag which the patient has to carry every time with him or her.'' Heart implantation is presently restricted to metros in India but would soon begin in other cities."
72,"Farm prices plunge, so do loans",http://timesofindia.indiatimes.com//city/kolkata/Farm-prices-plunge-so-do-loans/articleshow/19422972.cms,2013-04-07,The Times Of India,"KOLKATA/JALPAIGURI: While field prices of tomato and potato keep falling due to over-production, agricultural loans have also been low this year, pushing hapless farmers into the clutches of money lenders despite chief minister Mamata Banerjee's showcasing the kisan credit card.Tomato is selling for a mere 25 paisa a kilo in North Bengal's Haldibari, and potato is going for Rs 6 a kilo in Tarakeswar, Hooghly, casting a shadow on boro cultivation that needs more capital inputs than the usual paddy crop.What's more worrying, data from the National Bank for Agriculture and Rural Development reveals that the percentage of achievement in credit disbursal to priority sector is likely to slump to 65% from 80-82% of the last fiscal.Failing to recover input costs, farmers in North Bengal are leaving heaps of tomatoes to rot in the fields because carrying the harvest to market will only increase their losses. On Saturday, farmers at a Dhupguri market threw away 12 quintals of tomatoes after wholesalers offered them 25 paisa a kilo.""It costs Rs 1,200 to cultivate tomato on one bigha land and the yield is 600kg at the most. The production cost for every kilo is Rs 20,"" said Bikas Roy, a farmer.""The easiest way for farmers is to avail loans from money lenders. Cooperative banks have also been slow in disbursing loans to them,"" said Kuldip Maity, MD and CEO of Village Financial Services, a microfinance institution.His statement tallies with that of agriculture secretary Subrata Biswas, who said: ""There has been a credit squeeze in the banking system in the recent past. We have seen a drop in timely credit disbursal for farmers. But there has neither been any drop in productivity nor in demand for credit.""Moneylenders and microfinance institutions are filling the huge gap in demand for credit and disbursals, said Madan Ghosh, president of West Bengal Pradeshik Krishak Sabha. ""Many farmers are not interested in bank loans as crop insurance is mandatory if they avail institutional credit,"" he added. ""Had there been a compensation for crop insurance premiums, farmers would have been more interested.""The squeeze in institutional credit along with the problem of over production and market availability has put the farmers in a trap that is tightening its grip. In a limited market, brokers are turning out to be tormentors instead of facilitators, say experts. Fifty syndicates control the auction of perishable commodities in North Bengal, leaving farmers no say in determining prices.""Last year when we were selling tomatoes for one rupee a kilo, they were retailing at Rs 12. Middlemen were making all the money. This year, it's worse. It wouldn't have been so if there were more cold storages and packaging facilities,"" said Md Asraful, a farmer.Brokers, however, pass the blame on farmers. ""We do not control the market. Demand rises and falls with price. Farmers increase production to make more profit. Naturally, the price will come down,"" said Ashok Sarkar, a broker with RKS syndicate."
73,Authorities crack the whip on food vendors at stadium,http://www.thehindu.com/todays-paper/tp-national/tp-andhrapradesh/authorities-crack-the-whip-on-food-vendors-at-stadium/article4590423.ece,2013-04-07,The Hindu,"Cricket fans had to grapple with much more than the heat during Fridays IPL match at the Uppal stadium, what with snack vendors charging exorbitantly for the eatables.For a premium potato chips packet, vendors were found charging Rs. 23 as against the actual cost of Rs. 15, while a twenty-rupee ice-cream came for Rs. 50.Short-weighmentA decoy team of the Legal Metrology Department also found that vendors were indulging in short-weighment of soft drink and mineral water bottles.For instance, a 450 ml soft-drink glass measured only 400 ml of the liquid, it was found. Five cases were booked under relevant provisions of the Legal Metrology Act against the company that hired the vendors and a penalty of Rs. 25,000 levied, Ranga Reddy district Assistant Controller V. Srinivas said, adding that legal action would taken if it continued to commit the offence during the forthcoming seven matches too.A 10-member decoy team will inspect different stands inside the stadium to maintain a vigil on vendors selling food items during the IPL matches, he said.Mr. Srinivas urged cricket fans to lodge complaints by sending an SMS to 85230-11449."
74, Crackdown on potato investment scheme ,https://www.telegraphindia.com/1130411/jsp/business/story_16772368.jsp,2013-04-11,Telegraph,"Calcutta, April 10: The Securities and Exchange Board of India (Sebi) today ordered Bengal-based agri-marketing firm Sumangal Industries not to raise money from the public by issuing bonds based on the purchase of potatoes. The market regulator has asked the firm to reply within 15 days and barred it from diverting or alienating any assets or funds till the issue of further orders. The city-based firm is engaged in the business of buying and storing potatoes with the money raised through the issue of bonds and then selling them at a higher price later. Sumangal Industries has to be prevented from carrying on further with its activity related to the collective investment scheme without obtaining due registration from Sebi in accordance with law, Sebi said in an order. The company has been directed not to launch any other collective investment scheme without Sebis approval. Under the Flexi Potato Purchase Scheme, investors are assured guaranteed return of 20-100 per cent within 15 months from the purchase date. The minimum investment is Rs 5,000. The regulator observed that the company had been issuing bonds with a buyback offer promising returns of 15.6 per cent per annum. The scheme appears to satisfy all the attributes of a collective investment scheme as defined under Section 11AA (2) (i) to (iv) of the Sebi Act. 1992, Sebi said in its order. It is also noted that the company merely has a trade licence from the Calcutta Municipal Corporation to supply food items, vegetables, spices and beverages, the order said. Sumangal officials were not available for comment. In October, Sebi had informed the company that no entity could carry on, sponsor or launch a collective investment scheme without obtaining a certificate from it. It had asked the company to submit certain documents to obtain the registration certificate. Sumangal had said it had a licence to trade in potatoes and was dealing in agricultural and non-agricultural products both within and outside India. The company had denied operating a collective investment scheme and said the question of obtaining a certificate from Sebi did not arise."
75,"Ponzi schemes: Familiar plots,different players",http://indianexpress.com/article/opinion/columns/ponzi-schemes-familiar-plots-different-players/,2013-04-12,Indian Express,"Few days ago the chairman of the Securities and Exchange Board of India issued a graphic warning against Ponzi schemes.The plot,as he said was familiar. With monotonic regularity,companies offer people the chance to invest in goats,pigs,emu and teak wood and now potatoes,offering absurd levels of returns for their efforts.On Wednesday,Sebi stopped a bid by a West Bengal company,Sumangal Industries,to float an unregistered and dubious potato bond scheme that promised returns ranging from 20 to 100 per cent.Its modus operandi: funds collected from public will be used to buy potatoes from the market on behalf of the investors when the price is low and preserve them in cold storage and later on sell them when the market price rises. It claimed a guarantee of 20 per cent to 100 per cent profit recoverable in a cycle of 15 months.In December,Sebi had asked MPS Greenery Developers,again from Bengal to close its scheme and refund Rs 1,520 crore to the investors within a month. MPS planned to mobilise Rs 30,000 crore from the public a re-run of the unravelling Sahara bonds offer.Earlier last year,it was the arrest of Susi Emu Farm chairman MS Guru in Tamil Nadu whose assurance ofa monthly income of more than Rs 6,000 per investors,made news.The payments had dried up and police came calling instead as fresh investors became rare and so the cash with the promoters to pay off the older fellows vanished.The reason why the schemes still sprout is the absence of clarity on who will police them.The financial sector regulators or Parliament have not drawn up solutions. The latter is worried about encroachments on state powers,so it is most commendable that UK Sinhas team has taken it upon themselves to bring faith in the regulators and belief in a regulated financial sector.George is a senior editor based in Mumbai.george.mathew@expressindia.comFor all the latest India News, download Indian Express App now"
76,Vegetable rates soar with rising mercury,http://timesofindia.indiatimes.com//city/surat/Vegetable-rates-soar-with-rising-mercury/articleshow/19521784.cms,2013-04-13,The Times Of India,": The prices of several types of vegetables have skyrocketed with the advent of summer, and this has created a serious problem for the people of the city. Prices of potato and onion have doubled in the retail market and vegetables are now stretching the budgets of average households.SURAT""Normally, in summer we have tindi, parval and ladyfinger in abundance. However, their production has not been as high this season because of scanty rainfall. Supply has been about 50% short and this has led to prices rising,"" said Satish Bhatia, one of the biggest wholesalers in the city.""Vegetable supply usually falls with as summer starts, and for some varieties it has come down by 30 to 50%,"" said Nilesh Gorat, secretary, Agriculture Produce Market Committee (APMC).Vegetables like cauliflower, cabbage, carrot and tomato come in huge quantities from various districts of Maharashtra. However, against the average daily supply of 25 truckloads, supply has now come down to 15 truckloads a day.""The supply of potato and onion has not been affected as much. We get about 22 truckloads of potato and onion now, against the 25 earlier. However, most of these vegetables are being bought cold storage owners and very little goes into the retail market,"" Gorat added.Ghanshyam Modi, another wholesaler, said, ""Prices of vegetables will continue to be on the higher side for at least another month."" Geeta Desai, a housewife who lives in Adajan, said, ""I have started using pulses for evening meals."" The wife of an LIC officer, she has to manage with a monthly budget of Rs 20,000. The family comprises husband, wife and three children."
77,"Eggs, fruits in midday meals",http://timesofindia.indiatimes.com//city/ranchi/Eggs-fruits-in-midday-meals/articleshow/19520121.cms,2013-04-13,The Times Of India,": The central government's decision to increase the fund of midday meal (), set to become effective from July 1, will add to the nutritional value of the meal availed by 43students in the state. The government has decided to add an egg a week to the menu of the midday meal provided to students in primary schools to make it more nutritious.RANCHIMDMlakhThe midday meal scheme, aimed at improving the nutritional status of children in government, local body and government-aided schools, covers 43 lakh children in 41,079 primary schools across the state.Parsuram Tiwari, state coordinator of the All Jharkhand Primary Teachers Federation, welcoming the move, said earlier children were served plain khichdi on one day; khichdi with mixed vegetables on another day; rice, pulses along with one vegetable on two days; and rice, pulses and mashed potato (chokha) for two days with a seasonal fruit once in a week.""With the enhancement in rates by the central government, distribution of eggs once a week has been made mandatory in all the schools along with a seasonal fruit that will add to the nutritional value of the existing food for the students,"" said Tiwari.The enhanced rate for primary schools works out at Rs 3.51 per child per school day against the existing rate of Rs 3.33. The central share is Rs 2.51 and the actual share of the state is Re 1.Similarly, the enhanced rate for upper primary schools works out at Rs 5.25 per child per school against the existing rate of Rs 4.99. The revised amount includes a central share of Rs 3.75 and state's share of Rs 1.50.Brij Bihari Pandey, president of Primary Teachers Association, said the scheme will attract more students to schools. ""With the addition of egg, calorie intake of students will improve making them physically and mentally fit."""
78,PepsiCo invites farmers to watch IPL matches,http://timesofindia.indiatimes.com//sports/cricket/ipl/news/PepsiCo-invites-farmers-to-watch-IPL-matches/articleshow/19559196.cms,2013-04-15,The Times Of India,"NEW DELHI: Having added an extra fizz to the fan experience at the Indian Premier League, PepsiCo India is all set to make this edition of the T20 tournament special for the farmers.The company, which is known for pioneering collaborative farming in India, has invited over 100 farmers from West Bengal, Punjab, Maharashtra and Rajasthan to watch the Pepsi IPL matches live at various stadia.The farmers invited for the matches have demonstrated leadership in improving yield, conserving water and have had a long-term partnership with PepsiCo.Over the last 20 years, PepsiCo India has been combining deep insights into Indian farming with its global technological expertise to transform the lives of farmers.Presently, the company is working with over 24,000 farmers across nine states. The engagement has been on two fronts -- collaborative farming of process grade potatoes and water conservation in agriculture through innovative techniques like Direct Seeding of Rice and Drip Irrigation.""At PepsiCo, our endeavour is to offer a memorable Pepsi IPL experience to our consumers as well as our long-standing partners. We have a very special relationship with farmers across the country who have played an important role in our success,"" said Manu Anand, Chairman, PepsiCo India.""From potato and paddy farming to saving water and increasing farm productivity, we have worked closely with them to develop sustainable and mutually beneficial partnerships over the years. It is our pleasure and privilege to host some of our farmer friends at Pepsi IPL matches as a small gesture of gratitude,"" he added.In India, PepsiCo has established a model partnership by working with farmers through the crop lifecycle. More than 45 per cent of them are small and marginal farmers with a land holding of one acre or less.PepsiCo India's farming program has improved their livelihoods and incomes by providing assured buy back of their produce at pre-agreed prices thus insulating them from open market price fluctuations."
79,Those were the days,http://timesofindia.indiatimes.com//city/goa/Those-were-the-days/articleshow/19607322.cms,2013-04-18,The Times Of India,"Potato crisps in glittering packets are a delight to crunch on and labelled red apples are good for a munch, but our elders may have been luckier in savouring healthier wild berries off the bushes. They neither needed any processing nor packaging.The fruity delicacies, ranging from the kandam and ansalim to churnam and konneram, can still be plucked in some pockets directly and relished for their wholesome content and generally sweet taste.A wide variety from the fruit basket helped our elders use the resource sustainably for their consumption. But though Goa is a biodiversity hotspot, the traditional knowledge is sadly fading.Changing tastes and lifestyles in a highly urbanized setting, investment trends and market demands have taken a heavy toll of our cultural ethos. ""It would be interesting to find out what our elders were eating three generations back, apart from the commonest fruits like bananas, and before the introduction of apples and oranges,"" says M K Janarthanam, head of the botany department at the Goa University.Exploring the forests and patches of green areas for organic food was once a joyful experience for local populations with a few pastimes and occupations. ""As young children, we waited for the exciting summer months and roamed the fields, jungles, sloppy hills, narrow rivulets and rocky cliffs. We used these as adventure spots and frequent hunting grounds of wild fruits and berries,"" says Jayarama Bhat, a botanistAvailability of multifarious forms of entertainment has also dimmed our instinct for outdoor adventure. ""Basically, we have lost our capabilities as hunters in finding our food (fruits). What we want now are readymade things available in the market,"" Janarthanam says.The present generation is aware of kiwis, cherries, strawberries and other exotic fruits, though these are not cultivated here, but many are not exposed to the local fruit heritage. The exploration and adventure taught several skills to the youth. ""ln a way, it was a great learning of not only about fruits but also as an art of tree-climbing, rock-cliff climbing, swimming and other activities,"" reminisces Bhat.The consumption of fruits, as also vegetables, is finally dictated by the market and huge investment. Says Janarthanam, ""Ultimately, it is true that marketing and big money determines what you are supposed to eat.""In the bargain, this factor determines what should be available in the market. ""Our local heritage (fruits) have lost out in the process,"" says Janarthanam. The sale of local fruits by the roadside under dusty conditions may be a deterrent for passers by to purchase.Growing wild on the hillside or small or big patches of forested areas near urban or rural places, these local fruits are purely organic and need neither pesticides nor fertilizers. The joy and fun lie in exploring, sourcing and eating these freely available fruits.But some of the plant species are slowly disappearing from the hill sides and plateaus. ""I haven't seen much of red kuntata (Eugenia caryophyllea) or belsam as it's called in Konkani these days,"" says Bhat. The bushy plants later grow to small-sized trees and produce red-coloured fruits.The spread of the suffocating eupatorium species of weed, locally known as ranmari, has also checked the growth of other plants.The sight of colourful wild berries in green foliage not only delighted and energized locals but also sustained the feed for several bird species. ""They play an important role in frugivorous birds,"" says Janarthanam. The ripening of chun'nam at the Goa University has turned the campus into fruit fest venue for birds.The important non-timber forest produce in the form of fruits helps locals in areas near forests and thickets avail their nutrients. Villagers from nearby areas harvest the wild berries on Bambolim plateau and sell them in nearby markets.Areas in the suburbs of Panaji, such as Socorro, Pilerne and Salvador do Mundo, once had plenty of wild fruits and berries, but rapid urbanization has shrunk the cover of fruit trees. The Verna bypass is one such spot where locals help continue the tradition of sourcing and selling the produce.""They collect the fruits before the sun rises and reach the bypass by 8am,"" says horticulturist, Daniel D'Souza. The produce fetches better value as prices have jumped up. ""A parcel is sold for 20 now as compared to 5 a few years back,"" he adds.The issue of this dying heritage and knowledge worries environmentalists. Identifying the gaps in inventorizing the state's biodiversity, a steering committee of experts had stated, ""Except for higher plants, mammals, reptiles, birds, amphibians, crabs, bivalves and gastropods, there is no good inventory on other taxonomic groups. Even basic data, such as their name and their presence in Goa, is not available.""The steering panel which had been formed under national biodiversity strategy and action plan (NBSAP) had suggested documentation and dissemination of details about traditional practices and knowledge with a focus on their economic and conservation value. But the government is yet to act on it."
80,You heard that right: it’s Rs. 120 for beans,http://www.thehindu.com/todays-paper/tp-national/tp-karnataka/you-heard-that-right-its-rs-120-for-beans/article4628726.ece,2013-04-18,The Hindu,"Vegetable prices are on the rise again. A prolonged dry spell has hit the cultivation and the prices are far higher than what they normally are in April, say vendors.The increase is in the range of 20 per cent to 30 per cent. The price of green peas, beans and ginger has crossed Rs. 100 a kg.The sudden increase in price of beans and ginger has surprised us. While beans is being sold around Rs. 120 a kg, the price of ginger is around Rs. 100, Gowri R., a retail vegetable vendor in Thippasandra, said.Though the price of green peas had crossed Rs. 100 a kg a couple of years ago, it was for the first time that the price of beans and ginger had gone above Rs. 100. Ginger was being sold at Rs. 40 a kg last year. The prices started increasing last week because of short supply. However, this is not preventing customers from buying vegetables, she said, adding that they could go up further.On Wednesday, the price of carrot was Rs. 60 a kg, up from Rs. 40 last week. Similarly, the price of potato has gone up from Rs. 20 a kg to Rs. 30, and that of tomato went up from Rs. 15 to Rs. 20. The price of cucumber has doubled in one week to Rs. 30 a kg and you need to shell out Rs. 15 for a bunch of coriander leaves.However, the price of onion has remained at Rs. 20 a kg. Incidentally, onion cost Rs. 50 a kilo last year when exports triggered a price rise in domestic market.According to A.M. Mustaq, a vegetable vendor at Russell Market, the lack of availability of water following scanty rainfall had affected vegetable cultivation. Even the quality of vegetables such as cauliflower, cucumber and tomato was not good, he added.The price rise has left Mohan Murthy, a daily wage labourer, in a helpless situation. Half of what I earn a day is being spent on groceries. My wife cannot take up a job as she is not well. I have three children. If this situation prevails, my children will have to stay hungry or I wont be able to buy medicines for my wife.The price of ginger is around Rs. 100 a kgThe price of carrot has gone up from Rs. 40 to Rs. 60 a kg"
