,articleTitle,articleUrl,publishedDate,sourceName,text
74,Shooting’s Great Divide,http://indianexpress.com/article/sports/sport-others/shootings-great-divide-4554714/,2017-03-04,Indian Express,"Trap shooter Birendeep Sodhi poses next to his Porsche 911 Carrera. Trap shooter Birendeep Sodhi poses next to his Porsche 911 Carrera.Encompassed within shooting are competitors from diverse cultural and economic strata on one hand, there is a shooter as affluent as Birendeep Sodhi, while on the other, there is someone like Jitu Rai, who strode over several hurdles to pursue the sport. Indian Express explores these multi-layered divisions at workLook at this. I could buy this because I didnt shoot for four years. Shooting is an expensive sport. Birendeep Sodhi caresses his Porsche. A blazing red Carrera 911. He leans against it, a shotgun slung on his right shoulder, and poses with his prized possession. Like a hunter whos chased down his prey, albeit in a fancy sports car.Back in the day, Sodhi was a promising young trap shooter; a 2003 junior Asian champion. But his senior career never really took off. Unlike his elder brother Ronjan, who went on to become a world record holder and a World No. 1 in double trap.Sodhi was always there or thereabouts  competing at World Cups occasionally but unable to do anything noteworthy. So in 2012, soon after getting married, he quit international shooting and chose to concentrate on family business. Rather, businesses.What else is making newsSodhi belongs to the Royal family of Sodhi Nagar, a village in the border district of Firozpur in Punjab where his grandfather relocated to after partition. On one of the farmlands, he indulged in organic farming. And along with that, he took up another ambitious project. A holiday resort in Bali, he says. Thats my dream project. The work on that is already underway. Sodhi has set himself a deadline of 2018 to finish that project. The 2018 Asian Games are also in Indonesia. I want to be there. If I can achieve both my targets, itll be great.With that as one of his fuelling motivations, he was back at the range regularly. And at 34, he is on a comeback trail.As Sodhi talks about his journey, 14-year-old Shapath Bhardwaj takes his position at the shotgun range. A prodigious double trap talent, Shapaths career was set in motion by Ronjan. He is among the elite today but the ride to Karni Singh hasnt been a comfortable one for Shapath. His parents working in Meerut, he had to hitch a ride with a fellow shotgun shooter to the range. Shapaths family does not boast of family wealth like many other shooters to back the expensive dreams. Both his parents are journalists who work for national dailies and live in a modest house in Meerut.Shapath Bharadwajs parents own a modest set of wheels. Shapath Bharadwajs parents own a modest set of wheels.For the last one year, he has been travelling to the Karni Singh range thrice a week. On most occasions, the 100km one-way journey was made in a Tata Nano, driven by his mother. The cramped backseat of the countrys cheapest car became Shapaths makeshift study and dining room, eating his meals and finishing his portion for the Class IX exam while travelling to, and from, the range.Last year, while returning to Meerut after selection trials, Shapaths car was hit by a truck as they tried to avoid a biker. The car was completely crushed from the back, his father S Raju says. But his son and wife were unharmed. That day, we thought whether its worth all this? But we had no other option. We couldnt afford to rent an accommodation or move to Delhi. The only thing we could do is to be a bit more careful as we chase a dream, thats all, Raju says.After using a borrowed gun initially, Raju purchased a brand-new shotgun worth (approximately) Rs 7 lakh  their first major investment. Seventy percent of the money for the shotgun was taken as a loan from family members. I am still repaying some of them, Raju, 50, says. Its an expensive sport, you know?***Shooting, they often say, is a rich mans hobby. A stroll around the shotgun range at the Karni Singh Shooting Range during the World Cup gives you an idea why they say so. If not for the frequent boom in the background of the shots being fired, this could well pass off as a plush auto exhibition as the Indian shooters zoom in and out of the range in their fancy automobiles.On the lawns alongside the six shotgun ranges are luxurious tents for the shooters to rest in between their rounds. Some have butlers serving ala carte menu. The last two days, the talking point at the range was Saeed Al Maktoum, of UAEs royal family, jet-setting to Delhi in his own airplane with an entourage as big as his countrys contingent at the World Cup.Its the sport of the royalty. And theyd like it that way. For a new shooter from a modest background, the atmosphere can get intimidating. They want to create this image of shotgun being a sport for the elite, says Mansher Singh, a former Asian and Commonwealth champion.Across the street, the disparity becomes even more glaring. As the shotgun shooters rest in their tents, some of their rifle and pistol counterparts sit on the sidewalk, eating frozen sandwiches while awaiting a call-up for their events. The rifle and pistol disciplines are shotguns poor cousins. They attract maximum participation at a World Cup, primarily because they are more affordable. There is class divide within the rifle and pistol shooters, too. But it isnt as in-your-face as, say, at a shotgun range.The two worlds try to coexist. But when one shooter flaunts a weapon which has his name engraved in 24-carat gold, the other has been surviving on a borrowed rifle for a long part of his career, the gulf, at times, is too wide to bridge. And ever so conspicuous.***Range par sirf score bolta hai.Samresh Jung is perhaps the most chilled out shooter you will meet on the range. You usually see him blend into groups with varying dynamics. But he is one of the rare ones. When we are there on the range, it doesnt matter what background you are from. You are mingling with everyone and its fine, Jung says. What matters is when you get back to your rooms. How you stay, eatA majority of the shooters keep to themselves and stay separately. The rifle/pistol and shotgun shooters barely talk on the range. Most of the times their events are held separately but on the few occasions when they are together, both rarely cross each others paths. Its a predominant thing at a shotgun range. Youre sitting there, getting six-seven people of the same level. They will get segregated. There is no oneness on the range, Mansher says.Joydeep Karmakar, who finished fourth at the London Olympics in 50m rifle prone, says the surprise factor for a first-timer is huge. We stumble upon stuff, which the rest are already acquainted to. On my first tour, I didnt know what kind of food they want to order or the kind of clothes to wear, Karmakar says.We dont come from a strong robust family. We dont have a history of parents staying at 7-star hotels. When you are aboard, contrast is much more visible between the armed forces guys, who come from rural backgrounds, and the rest.A pistol shooter, who is currently with the team, says he would lock himself in the room during his first few tours abroad to avoid embarrassing himself. The lifestyle polarities were such that comfort became a very relative term. During a national championships a few years ago, we were once staying at an accommodation which was fancy for me, the Army man from a remote village says. But a couple of teammates left the place immediately and checked into a fancier hotel. Its not that they are wrong and I am right, just that our definitions of normal differ.The high scores he shot earned him the respect of his peers and they warmed up on the range. Off it, though, very few hang out together. The backgrounds matter, eventually. We mustnt forget shooters were in the strata of Zamindars and Rajas. It started as a hobby and became a little bit serious after the World Cups and Olympics. That is a fact about the sport, Karmakar says.***Ani Koshy, the mother of rifle shooter Elizabeth, says her daughter had it in her genes. The Koshys, originally hailing from Pathanapuram in Kerala, have a rich hunting tradition. Elizabeths grandfather, Abraham, father Prasad and brothers all indulged in the pastime to stay in touch with the traditions and skills of their ancestors, Ani says.The family used to own shares in a rubber estate before selling them and relocating in Liberia. The mother and daughter stayed back, and now Elizabeth is continuing the familys shooting tradition.The journey, however, hasnt been so straightforward for some others. Pooja Ghatkar, who won a bronze medal at the World Cup last week, was raised by a single parent after she lost her father at the age of seven. Its a mother-daughter story of a different kind. Their life would change when Poojas mother Bharti, a maths teacher, Googled shooting. After scavenging through hundreds of pages online to understand the sport, she got Pooja enrolled at the Balewadi Sports Complex range. They then sold their house in Talegaon so that they could afford a rifle and other expenses to pursue the sport, and now live in a rented accommodation near the shooting range in Pune.Abhinav Bindra may have won the gold medal courtesy crores his father, a meat exporter, invested in building a shooting range at his farmhouse in Chandigarh. Jitu Rai, Indias biggest medal hope at present, lived in a modest house on a tiny farm in Nepal.Jitu Rais family at his village in Nepal, where he was brought up. Jitu Rais family at his village in Nepal, where he was brought up.Rai spent most of his childhood growing potatoes and corn. His tiny village, he says, is so remote that it often takes an entire day just to finish the strenuous climb up the hill. The 29-year-old joined the Indian Army, where he would first pick up a pistol.Indian shooting is littered with such flagrantly contrasting stories. You are either rich enough to fund your own ambitions or take the Services route, since the weapons, ammos and infrastructure are easily available. Only a handful few civilians from a middle-class background have made it big.***A shooters decision to choose a particular discipline is influenced largely by affordability. Rifle, pistol and shotgun are the three main disciplines and each of them has varying demands, financially speaking. Shotgun is the most expensive whereas the cheapest events are air rifle and air pistol. So youll notice that, generally, middle and lower middle class athletes will opt for these events, Karmakar says.An air pistol costs approximately Rs 1.5 lakh while the cost of one pellet is Re 1. For an event like the rapid fire, the pistol cost is more or less the same. But the bullet costs around Rs 25. A shooter ends up firing 300 to 500 rounds a day, making it a costly affair.A superior-quality air rifle comes for Rs 2.5 lakh and the cost of the pellet is the same as pistol  Re 1. A small bore rifle is slightly more expensive. It can cost up to Rs 5 lakh and the ammunition costs up to Rs 30 each. A shooter generally fires 100-150 rounds a day, so one days practice can cost up to Rs 4,500. And thats just the ammo cost.The costliest, however, is shotgun. A high-quality shotgun costs approximately Rs 7-8 lakh. The cost of a cartridge is around Rs 25 and the clay target is approximately Rs 20. A shotgun shooter fires 250 shots on an average per day, taking the cost to up to Rs 10,000 for a single session. None of these include coaching or range fees. Its like firecrackers. Paisa dhuan ban jaata hai. You cant use the same bullet twice, Sodhi says. People think because we can afford it, its easy for us. In truth, though, we do it because we are passionate about it.***Mansher is determined to burst this exclusivity bubble.The former Asian and Commonwealth Games medallist talks from experience. Joey, as he is fondly known on the circuit, was a cub shooter but was already challenging the well-established names in the team for a place in the trap team for the 1982 Asian Games.Randir Singh, a former trap shooter, and an ex-secretary general of the Indian Olympic Association. Randir Singh, a former trap shooter, and an ex-secretary general of the Indian Olympic Association.Back then, Karni Singh, Randhir Singh and Gurbir Singh were still active shooters. Even though Mansher had better scores, he wasnt included in the team. My place was given to shooters from the royal families. Thats how the sport was, Mansher says, without taking any names.For the last 10 years, Mansher has been running a talent identification programme in Bhopal for trap shooting. He was mocked initially for trying to bring a sport that was meant for the elite to the masses. Today, the academy has 100 trainees and some have even made it to the national team.One of them, Manisha Kheer, made her World Cup debut last week. Her father is a fisherman at the Bhopal Lake. In the first few nationals, my trainees got overawed by the grandeur, like the lifestyle of the shooters and the kind of equipment they used. It affected them in a negative way, psychologically, Mansher says. But after competing, they realised they are on par with them. There is another shooter I have whose father is an electrician. We are trying to show that you really dont have to be rich to try shotgun shooting, or any shooting for that matter.Most shooters say the difference is less apparent now than what it was a decade ago. The collective rise in the standards means its just the scores that matter. Eventually, youll be known for your scores, Jung says. It doesnt matter then if you drive to a range in a Porsche or a Nano.For all the latest Sports News, download Indian Express App"
75,Pepsico India to focus on health products,http://www.thehindu.com/todays-paper/tp-business/pepsico-india-to-focus-on-health-products/article17404907.ece,2017-03-04,The Hindu,"Clean water:Pepsi says it has helped improve access to drinking water for about four million people.APImproving farmers income, stepping up production of health products and protecting the operating ecosystem will remain key constituents of Pepsis business strategy in India, according to a top official of the company.In a free-wheeling interaction with The Hindu here on Friday, D. Shivakumar, CEO, PepsiCo India Holdings Private Ltd., said, we have nothing to do with PETA [People for the Ethical Treatment of Animals, a non-government organisation].Asserting that Pepsi had been a partner of Indian farmers all along, he said sustainability had been a crucial component of its partnership with Indian farmers. Pointing to the technology support and extension programmes that Pepsi had been providing to potato growers in the country, he said the focus of the exercise was to touch the entire value chain  from input provision to facilitating financial support and product procurement. The resultant ecosystem, he said, helped farmers improve yield, get higher price and earn predictable income.Mr. Shivakumar said Pepsi would try to extend similar support to those cultivating crops such as mango. Our effort is very much aligned to the countrys big need of doubling farmers income by 2022. We continue to invest into areas which are very important to farmers, he said.Pepsi, he said, was working with close to 24,000 potato growers. We have brought in Frito Lay variety of seeds into India. Farmers have a buy-back agreement with us, and their income have gone up by 35% over the last 2-3 years, he added.Mr. Shivakumar asserted that we are water positive. In this context, he said, Pepsi had given back 12.75 billion litres of water in 2015 alone through assorted conservation and replenishment initiatives. In Tamil Nadu, especially, Pepsi was water positive by 1.5 billion litres in 2015, he added.The three manufacturing facilities it had in Tamil Nadu provided direct jobs to 3,500 people. A release claimed that PepsiCo Foundation invested $17.6 million (close to Rs. 114 crore) between 2008-2016 for programmes related to WASH (Swacch Bharat) and improved access to clean drinking water, benefiting more than four million people across the country.Tamil Nadu is one of the key markets from the point of our investments, brand stature and community initiatives, he said. His statement must be viewed in the context of a recent call for ban on sales of Pepsi and Coca Cola drinks in the state by local traders associations.Reinforcing the 3 P thrust (on people, product and planet), Mr. Shivakumar said Pepsi would fully fit into the Prime Ministers Make in India campaign even as it sought to transform its product portfolio to contain more health products. We have a vision of this. And, we have a plan as well, he said.Innovation and local tastes would be the focal point of this transformation, he said. All these would make Pepsi more than a carbonated soft drink. In this context, he asserted that the introduction of Quaker products would transform the way breakfast was taken by the Indian people."
76,'Potato factory' keeps farmers in business,https://www.telegraphindia.com/1170305/jsp/bengal/story_139079.jsp,2017-03-05,Telegraph,"Farmers cultivate process grade potato for PepsiCo in Anandapur village in Hooghly Anandapur (Arambagh), Mar. 4: Had Narendra Modi and Rahul Gandhi fought the farm-versus-factory debate over aloo (potato) in Anandapur village of Bengal, chances are that the Congress vice-president would have won by more than a wafer-thin margin. For the hundred-odd farmers working for US multinational PepsiCo, growing the right variety of potato is probably the most crucial step in a long process that culminates in factories churning out munchies. During an election rally in poll-bound Uttar Pradesh earlier this week, Prime Minister Modi had taken a dig at Rahul, who had in the past echoed farmers' demand to set up a potato factory for them. ""You are demanding a factory of aloo... but I am an Opposition leader. I can't take decisions. I can't put up an aloo factory,"" Rahul had said during his kisan yatra last year. Without naming Rahul, Modi said at a rally this week that potato grows in fields, not in a factory. ""You tell me whether aloo grows in the factory or field. You know but he does not know,"" the Prime Minister had said. But Rahul probably meant potato processing, which Pepsi is doing in Bengal. Bengal produces 112 lakh tonne of table grade potato compared with under 1 lakh tonne of process grade Growing the special process grade potato has saved at least 10,000 farmers this year from a price crash that the regular jyoti variety suffered because of a bumper crop. Compared to Rs 400 a sack (50kg each) for process potato that Pepsi is offering farmers at Anandapur in Hooghly, jyoti is selling at Rs 150 a sack from the field. That is because Pepsi had agreed on the price before the sowing season started in October. Last year, the jyoti variety had fetched a better price than the process variety. But Asim Choudhury, a farmer in Anandapur, stuck to the corporate because of his experience the year before. In 2015, he had decided to give Pepsi a break and gone back to growing the traditional variety. He lost Rs 18,000 a bigha. ""That taught me a lesson. I did not switch this year to jyoti even though there was a higher return in 2016. I have been proven right,"" Choudhury, who owns an acre, said. PepsiCo's chip factories need a potato with low sugar and high percentage of dry matter. The farmer is hoping to make a profit around Rs 18,000 a bigha on the crop he is harvesting now using a power tiller fitted with an attachment specially designed for potatoes. He has rented the machine, as he did in October last year to prepare the field and sow the seeds. The mechanical intervention, which almost turned the farm to factory, saved him at least Rs 2,500 a bigha. Chandicharan Mandal, a local handler or aggregator who has an agreement with Pepsi for cultivation of the process grade potato, had arranged the power tiller on rent with the company's help. According to Jaideep Bhatia, agri-director of Pepsi India, there are 117 such aggregators in Bengal who in turn work with farmers. Machines such as these can do in one hour what 10 people take a day to accomplish. ""The state laws do not allow direct agreement with farmers like we do in Maharashtra. Even though a direct tie-up would have been more transparent, we are not complaining. We are working with the aggregators,"" Bhatia said. Mandal said he was looking after 150 acres in the area, about 90km from Calcutta. He gets the seeds from Pepsi, arranges pesticides and fertilisers, and then gets power tillers on rent as most small farmers cannot afford to buy them. ""Working for Pepsi has proved remunerative if somebody sticks to the company for 3-4 years. Now with the big power tillers, we are trying to move towards more mechanisation. It is almost like a factory,"" Mandal said, holding a pack of potato chips sold under the Lays brand by PepsiCo in India. His only grouse? ""We want more machines. Only a fraction of land can be harvested with this one. Please tell the company to get it next year. Everyone is asking for it,"" Mandal said, pointing to the tractor which can do in one hour what 10 people take a day to accomplish. The correspondent's trip to Anandapur was sponsored by PepsiCo"
77,Punjab government and Shiromani Gurdwara Parbhandak Committee to purchase potatoes directly from farmers,http://www.newindianexpress.com/nation/2017/mar/05/punjab-government-and-shiromani-gurdwara-parbhandak-committee-to-purchase-potatoes-directly-from-far-1577783.html,2017-03-05,The New Indian Express,"CHANDIGARH: The Punjab Government has come to the rescue of farmers in the State by deciding to purchase potatoes at Rs 500 per quintal, and export 5000 quintals to Russia, Sri Lanka and Iran after one farmer committed suicide, and farmers suffered a loss of Rs 1500 crore because of the potato glut. In addition to that, the Shiromani Gurdwara Parbhandak Committee (SGPC) has decided to directly purchase potatoes from the farmers.Khuswant Singh, (45), of Moosapur village in Jalandhar, committed suicide after he suffered a loss in his potato crop, and was in debt of Rs 20 lakh, including cultivating his crop on leased land. The Punjab government has also instructed the education department that schools should directly buy potatoes from farmers at Rs 5 per kg for the mid-day meal scheme in government schools across the state to boost their sales.The meeting in this regard was held between BKU representatives and Kahan Singh Pannu, Managing Director of PAIC, in which all the details were given to farmer leaders. Corporation officials are in talks with Russia, Iran and Sri Lanka to finalise the deal soon, in a bid to resolve the crisis. Meanwhile, Tamil Nadu has agreed to the Punjab Governments request to keep five lakh bags of potatoes in its cold storage.Many farmers, who waited for the prices to stabilise, left their crops standing in the field. However, the new crop came in February, adding to the standing stock and a lot of unsold potatoes already kept in cold storage.The State government has sent the case to the Election Commission of India to sanction Rs 5 crore so that it could buy the first lot of potatoes after the mode of conduct is in place.All the Deputy Commissioners in the State have been directed to buy the crop directly from farmers at Rs 500 and send it to prison departments and schools for the mid-day meal scheme.Meanwhile, Chief Secretary of SGPC Harcharan Singh said, we would be buying the potatoes directly from the farmers as we have told the managers of the gurdwaras and other institutions under the SGPC control to do the same. Presently our institutions are buying potatoes from the open market at Rs 8 per kg on an average. I have also discussed this matter with Punjab Agro Industries Corporation officials.Unable to sell their produce, angry farmers in the Doaba region had on Wednesday dumped 500 quintals of potato on the road, causing a traffic jam on the Jalandhar-Amritsar National Highway.The trouble began in November when farmers from Bihar, Tamil Nadu, Andhra Pradesh, Karnataka and Gujarat cancelled their orders for potato seeds from Punjab because demonetisation had greatly affected them."
78,Direct purchase of potatoes from farmers to ease crisis,http://timesofindia.indiatimes.com/city/amritsar/direct-purchase-of-potatoes-from-farmers-to-ease-crisis/articleshow/57471547.cms,2017-03-05,The Times Of India,"AMRITSAR: District administrations , hoteliers, langar organizers and religious bodies have come forward to help potato growers who are making distress sale following glut of potato crop in the fruit and vegetable markets.On Saturday, Federation of Hotel and Guest House Association held meeting and decided to extend helping hand towards potato growers. Association's president Surinder Singh said their members had met several potato growers in Amritsar and Tarn Taran districts to assure purchase of potatoes directly from them at Rs 6 to 8 per kg. He said there were around 200 hotels and restaurants with majority of them having their own kitchen which would be a major help to the distressed farmers. ""As much as 150 quintals of potatoes will be purchased daily by the association,"" he said.Tarn Taran deputy commissioner D P S Kharbanda said the administration had decided to use potatoes for mid-day meals and asked the government schools to directly purchase potatoes from farmers for Rs 5 per kg.A wholesale potato dealer in Amritsar's fruit and vegetable market, Aman Kumar, said presently farmers were selling potatoes for Rs 2 to Rs 2.5 per kg which was far less than even input cost.In recent past, Shiromani Gurdwara Parbandhak Committee has also announced to directly purchase potatoes from farmers for its langar. Narinder Kumar Langarwala said he had replaced dal with 'aloo ki sabji' at his daily langar. ""It may be a small step, but this is what I can do to help them,"" he said.While hailing the efforts of hoteliers and langarwalas, Jamhuri Kissan Sabha president Satnam Singh said the government should come to the rescue of farmers. ""We have demanded to fix minimum selling price of potatoes at Rs 10 to sail farmers out of the present crisis,"" he said.Gurnam Singh, a potato grower, said that in view of high demand and attractive price of potatoes received last year, the farmers in the region brought maximum of their land under potato cultivation."
79,Food giant turns saviour for state potato farmers,http://timesofindia.indiatimes.com/city/kolkata/food-giant-turns-saviour-for-state-potato-farmers/articleshow/57471289.cms,2017-03-05,The Times Of India,"ARAMBAG (Hooghly): While a number of potato growers are facing huge loss, a section of Bengal farmers is set to make money from potato cultivation. They had a collaborative farming arrangement with multinational food giant PepsiCo The potato price is coming down almost everyday. Chief minister Mamata Banerjee has called a meeting on Monday to take stock of the situation. Moreover, a number of potato investors could not purchase potato following demonetisation. PepsiCo officials led by Jaideep Bhatia, director agro division, on Friday met potato farmers who cultivated special process grade potato with lower water content.The field potato price on Friday hovered around Rs 2 to Rs 3 per kg. The PepsiCo farmers received Rs 7.50 to Rs 8.40 per kg. Chandi Charan Mondal of Anandapur village said: ""The company offered assured price. They purchased potatoes at Rs 400 to Rs 420 per 50 kg packet.""According to Bhatia, PepsiCo will procure 70,000 tonne of potato from farmers at the agreed price set one month before plantation. Bengal produces around 10 lakh tonne potato every year. Unlike some other states, in Bengal, PepsiCo is entering into a pact with an aggregator for supply of potato, whom the company is calling an opinion leader. The aggregator is roping in farmers for potato cultivation."
80,Vegetable growers in Odisha feel the pinch,http://www.newindianexpress.com/states/odisha/2017/mar/05/vegetable-growers-in-odisha-feel-the-pinch-1577850.html,2017-03-05,The New Indian Express,"SAMBALPUR: Vegetable growers in several villages of Sambalpur and Bargarh districts are selling their produce at throwaway prices while the same is sold at double or three times the price in towns and cities denying the farmers their rightful share.Expressing her happiness, Kamalini Pujhari, a teacher in Upper Primary School in Tabla village, about 15 km from Sambalpur, said she returned home on Friday evening with bags full of potato and onion. She cited that the vegetables in the village were way much cheaper than in Sambalpur city.In the village, potato was being sold at Rs 5 per kg, one and half kg of tomato for Rs 10, drum sticks for Rs 20 and cabbage for Rs 3 per kg. On the other hand, potato is selling for Rs 8 a kilo, tomato Rs 10 per kg and drum sticks Rs 35 per kg in the city.A view of the vegetable market in Sambalpuron Saturday | ExpressWhile traders attribute the difference in prices to transportation and porter cost besides levy imposed by Regulated Market Committees, failure of authorities concerned to rein in the vendors seems to have led the farmers to such a situation.The tall promises made by the BJD Government to provide 35 per cent irrigation in each block besides cold storage across the State remain unfulfilled. Blame it on the indifference of the administration which has left the vegetable growers and farmers at the mercy of vendors, who never fail to exploit them.The prices of vegetables were much lower a week ago and began rising with the rise in mercury level.Green chilli, which is available at Rs 24 per kg in the village, is sold at Rs 40 in town and city markets, tomato is priced at Rs 120 for 25 kg (Rs 4.80 a kg) and sold at Rs 10 per kg, brinjal around Rs 6 against market price of Rs 10 to Rs 12 per kg, cucumber is sold by farmers at Rs 15 per kg while it costs Rs 20 in the market. On the other hand, there is a margin of Rs 10 in one kg of coriander leaves which is purchased at Rs 30 and sold at Rs 40, beans are priced at Rs 20 and sold at Rs 30.But, the summer vegetables of pointed gourd (potal) and ladies finger are expensive as of now with pointed gourd being sold by farmers at Rs 70 a kg. The same is sold between Rs 90 and Rs 120, ladies finger is sold in open market at Rs 50 per kg while farmers are selling it at Rs 30 per kg.It is the cabbage growers who have been badly hit with many failing to recover even the harvesting cost. A bag containing 40 kg cabbage is available for Rs 100 even as it is being sold at Rs 6 per kg in the open market, while cauliflower is being purchased from growers at Rs 12 to Rs 14 and sold by vendors at Rs 20.Onion growers too are crying tears of neglect. In Titlagarh, the Nashik of Odisha, distress sale was reported. Although it has been two years since an integrated pack house was developed by APICOL, mere transfer of land to install the transformer to electrically charge the pack house has denied the onion growers to stock their produce and sell it when prices soar."
81,"Potato glut, price slump lead to losses for UP farmers",http://www.hindustantimes.com/lucknow/potato-glut-price-slump-lead-to-losses-for-up-farmers/story-Qj3ywUuHBFfVp3ucnvaORN.html,2017-03-06,Hindustan Times,"This Holi will not be a season of much cheer for farmers as the state faces a potato glut. Despite good crop yield, they are not even able to recover the input cost of their produce.Uttar Pradesh witnessed an increase of about 20% this year in the areas under potato cultivation. There has been increased production as the weather too remained conducive, said Ram Saran Verma, a leading farmer of Barabanki who has introduced many innovations in potato farming.Farmers are getting Rs 3-4 per kg in the wholesale market for potato that is being sold at Rs 8-10 in the market. The cost of production alone has been around Rs 4 per kg and thus farmers are running into losses, said Verma.Kannauj, Barabanki, Farukkhabad, Firozabad and Agra are some big potato producing areas in UP.The scenario is same in other potato producing states, including West Bengal, Gujarat and Bihar, where potato has been priced almost at the same rate in the wholesale markets.The reason for low prices is very good yield this season. Last year, the potato market was really good. Farmers sold their yield for Rs 8-10 in the wholesale markets. This is what led to more farming of the crop this season. But that has brought us losses, lamented Ram Gopal, a farmer from Firozabad.Farmers said there isnt any provision for food processing in the state. We need some chips factories where our harvest can be utilised. Else it will all go waste, said Surendra Kumar, a farmer from Sultanpur.Farmers are queuing up at cold storages to get their potatoes stored. They are apprehensive that rising temperatures would lead to a lot of potato wastage.According to farmers, there are over 700 cold storages in UP. But as production has been good this time, these storages are likely to be full to capacity and farmers would have to sell off their produce at low prices.Farmers who manage to get their potatoes stored will be safe. But others are sure to incur huge losses. About 30% of the produce is likely to get either spoiled or farmers will be forced to sell it off for Rs 1-2 per kg, said Verma.Read more: Prepare roadmap to prevent farmer suicides, SC tells government"
82,"Potato Glut, Price Slump Lead to Losses for UP Farmers",https://www.hindustantimes.com/lucknow/potato-glut-price-slump-lead-to-losses-for-up-farmers/story-Qj3ywUuHBFfVp3ucnvaORN.html,2017-03-06,Hindustan Times,"This Holi will not be a season of much cheer for farmers as the state faces a potato glut. Despite good crop yield, they are not even able to recover the input cost of their produce.Uttar Pradesh witnessed an increase of about 20% this year in the areas under potato cultivation. There has been increased production as the weather too remained conducive, said Ram Saran Verma, a leading farmer of Barabanki who has introduced many innovations in potato farming.Farmers are getting Rs 3-4 per kg in the wholesale market for potato that is being sold at Rs 8-10 in the market. The cost of production alone has been around Rs 4 per kg and thus farmers are running into losses, said Verma.Kannauj, Barabanki, Farukkhabad, Firozabad and Agra are some big potato producing areas in UP.The scenario is same in other potato producing states, including West Bengal, Gujarat and Bihar, where potato has been priced almost at the same rate in the wholesale markets.The reason for low prices is very good yield this season. Last year, the potato market was really good. Farmers sold their yield for Rs 8-10 in the wholesale markets. This is what led to more farming of the crop this season. But that has brought us losses, lamented Ram Gopal, a farmer from Firozabad.Farmers said there isnt any provision for food processing in the state. We need some chips factories where our harvest can be utilised. Else it will all go waste, said Surendra Kumar, a farmer from Sultanpur.Farmers are queuing up at cold storages to get their potatoes stored. They are apprehensive that rising temperatures would lead to a lot of potato wastage.According to farmers, there are over 700 cold storages in UP. But as production has been good this time, these storages are likely to be full to capacity and farmers would have to sell off their produce at low prices.Farmers who manage to get their potatoes stored will be safe. But others are sure to incur huge losses. About 30% of the produce is likely to get either spoiled or farmers will be forced to sell it off for Rs 1-2 per kg, said Verma.Read more: Prepare roadmap to prevent farmer suicides, SC tells government"
83,"Vegetable growers seek Rs 30,000 per acre relief",http://timesofindia.indiatimes.com/city/chandigarh/vegetable-growers-seek-rs-30k-per-acre-relief/articleshow/57503692.cms,2017-03-07,The Times Of India,"AMRITSAR: Farmers cultivating vegetables in Majha region in the Punjab have asked the government to announce a compensation of Rs 30,000 per acre for the loss of their crops due to the demonetization drive. They also demanded a minimum support price (MSP) of Rs 600 per quintal for potato crop.Farmers under the banner of the Vegetable Growers Struggle Committee held a meeting here on Monday before putting their demands before the government. Among others, the meeting was attended by state president of the All India Kisan Sabha Bhupinder Singh Sambhar and state president of the Jamhuri Kisan Sabha Satnam Singh Ajnala.Later talking to TOI, Ajnala said due to demonetization vegetable growers were forced to plough their mature vegetable crop, including cauliflower, cabbage, peas and beans, in the fields. He said now potato crop was meeting the same fate. He further said that they had demanded a minimum compensation of Rs 30,000 per acre for vegetable growers. ""The government's announcement of relief to potato growers seemed like a gimmick as they have not received any money or support so far,"" Ajnala alleged. He added that if the government didn't come to the rescue of the farmers, they would be forced to launch an agitation."
