,articleTitle,articleUrl,publishedDate,sourceName,text
47,"Hiking crop MSP impractical, say UP farmers",http://timesofindia.indiatimes.com//city/bareilly/hiking-crop-msp-impractical-say-up-farmers/articleshow/62752911.cms,2018-02-02,The Times Of India,"MEERUT/BAREILLY: Union finance minister Arun Jaitley on Thursday announced that the minimum support price (MSP) for notified kharif crops would be 1.5 times the cost incurred by farmers for its production. Farmers in Uttar Pradesh , however, said increasing the MSP was impractical as there was no way to calculate the exact cost of the crop. Industry associations, too, were unhappy with various provisions.National convenor of Azad Kisan Union , Rajendra Singh, said, Government says it will give one-and-a-half times the cost incurred by the farmer on his crop. But there is no way that cost can be calculated. Will it include yearly wages? Will the rent of land be included for landless farmers? If not, then this promise will be an empty one.""National spokesperson of Bharatiya Kisan Union Rakesh Tikait said, Raising MSP isnt the solution. The government needs to look into farmers basic problems. A national committee on agriculture to look into these problems is yet to see the light of day.VM Singh, national convenor of Rashtriya Kisan Mazdoor Sangathan, said, We have several doubts over the governments intention. First, raising MSP of crops was a poll promise of the BJP in the 2014 LS polls. It has come four years late? Second, there is no mention of marginal farmers who grow vegetables and suffer the most. UPs recent potato crisis is a case in example. Yashpal Malik , a farmer-leader in west UP, said it was more important to ensure that benefits reach farmers rather than raising the MSP. MSPs were increased by previous governments too. But red-tapism didnt allow farmers to sell their crops at those rates. Those leakages need to be plugged first, he said.Chairman of Meerut chapter of Indian Industries Association, Atul Gupta, said, There is no mention of simplification of GST provisions which have crippled the industry. Though the FM has announced a package of Rs 3,794 crore for credit support in the MSME sector, there is no talk on the much-needed simplification of archaic laws and tedious procedures. Is that the ease of doing business?"
48,Union Budget 2018: A Step Forward,https://indianexpress.com/article/opinion/columns/arun-jaitley-union-budget-2018-a-step-forward-5048248/,2018-02-02,Indian Express,"Finance Minister Arun Jaitley before presenting Union Budget 2018 before the Parliament (Express Photo by Renuka Puri) Finance Minister Arun Jaitley before presenting Union Budget 2018 before the Parliament (Express Photo by Renuka Puri)All happy families are alike; each unhappy family is unhappy in its own way. In Anna Karenina, only if a person is satisfied on all counts will she be happy. The allocations in the budget cover every sector, with umpteen implications, and no persons expectations can be fulfilled on all counts. While every expectation cant be met, it must be acknowledged that Finance Minister (FM) Arun Jaitley has presented a budget which focuses on rural India and is a great leap forward for the policy-battered farm sector. According to Article 112 of the Constitution, the Union Budget is simply a statement of the estimated receipts and expenditures of the government for a particular year.Rather than the budget being an annual jamboree for announcing policies, the prime minister should address the nation with his ideas for the coming year, based on which the FM should subsequently present the budget. The first step towards atonement and for penance is to acknowledge past failure. As the Economic Survey rightly states, real incomes of farmers have been stagnant. The next step is to take corrective measures and redeem the situation. An effort has been initiated in that direction in this budget.Assurance of purchase of all crops for which MSP is declared is a positive step. If the governments promise is of A2+50 per cent profit, then it is half-baked. It should have simultaneously announced acceptance of the Ramesh Chand Committees recommendations on the calculation of MSP, which it has not. The Niti Aayog is finally evolving into the credible policy think-tank we had been hoping for. It is also supposed to come out with a suitable mechanism to enable institutional credit access to lessee farmers.The Agri-Market Infrastructure Fund, with a corpus of Rs 2,000 crore, is to be set up for developing and upgrading agricultural marketing infrastructure in the 22,000 Gramin Agricultural Markets and 585 Agricultural Produce Market Committees (APMCs). This will enable farmers in remote locations who are devoid of any institutional mechanism to connect to markets. Operation Green on the lines of Operation Flood to tackle the volatility of tomato, onion and potato prices is a positive development. The long-standing demand of income tax exemption for farmer producer organisations has been fulfilled. A Rs 10,000 crore fund to finance the infrastructure requirements of fisheries, aquaculture and animal husbandry will generate rural employment and supplement farmer incomes.The intent to mitigate the air pollution woes of Delhi-NCR by subsidising the machinery required for in-situ management of crop residue has now been addressed. Targeted programmes like those under the Prime Minister Krishi Sinchai Yojna for 96 irrigation-deprived districts, where less than 30 per cent of the land holdings get assured irrigation, is the way forward. The focus on horticulture clusters and converting cattle dung and solid waste in farms to compost, fertiliser, biogas and bio-CNG is also commendable.Read | Budget 2018 explained: Arun Jaitleys budget has no creative incrementalism on showThe flagship National Health Protection Scheme to cover over 50 crore poor and vulnerable beneficiaries providing coverage upto Rs 5 lakh per family per year for hospitalisation is outstanding. But the fund allocation for the programme is insignificant. I wonder if it will suffer the fate of many of last years budget announcements which have not materialised due to lack of allocations. In Davos, there was a general scepticism regarding the data presented to project the Indian growth story. A similar apprehension persists regarding the fund allocations in this budget.Climate change worries have not been addressed as agriculture R&D has been ignored. Nor is there a mention of the balanced use of fertilisers. The magic-bullet demand for changing the Centre-state funding ratio from 60:40 to 90:10 for agriculture-related schemes has unfortunately been overlooked.A constant red thread running uniformly through the budgets of the past 10 years, presented by three finance ministers of India, is that farmer suicides have not abated. In the last three years, over 36,000 farmers have committed suicide.Power is the capacity to change the lives of people. The prime minister must direct his immense power to bring the sorry saga of farmer suicides to an end. Budget allocations serve as the perfect instrument to change the narrative of resentment to one of hope. He must quickly solve farmers crises or heed the warning, given in different circumstances, by Benjamin Franklin: We must all hang together or most assuredly we will all hang separately.For all the latest Opinion News, download Indian Express App"
49,‘Little done to manage climate change in relation to farming’,http://timesofindia.indiatimes.com//city/chennai/little-done-to-manage-climate-change-in-relation-to-farming/articleshow/62750752.cms,2018-02-02,The Times Of India,"One of the weaker sections of the economy is agriculture which provides employment to 49% of the population, agriculture scientist M S Swaminathan said, adding that contribution of agriculture to GDP has been going down and is now at 16%.Here is what he has to say about the budget: Both climate variability and market volatility affect the income of farmers. The Economic Survey points out that farm income may decline by more than 4% in a year. Heavy rainfall reduces income by 13.7% and 5.5% for kharif and rabi crops respectively.The budget provides for greater use of clean and renewable energy sources but does not deal with the management of climate change in relation to farming. It is important to set up climate risk management R&D centres at the block level. Such centres should be supported by trained climate risk managers. Climate change could become a mega catastrophe and there is need for immediate steps both in the areas of mitigation and adaptation The budget has provisions which can insulate farmers from distress sale and poor income . The finance minister has announced minimum support price (MSP) for all unannounced crops of kharif at one-and-a-half times of their production cost. If income is less than the support price, the government has said that it will make efforts to buy the surplus produce of the farmers.More allocation will be made for building warehouses and for upgrading 22,000 rural haats into grameen agricultural markets. The budget sets apart 2,000 crore for an agricultural market and infrastructure fund. Several steps have been proposed for promoting sustainable agriculture such as organic farming. Horticulture will be promoted with greater attention to the marketing of tomato, potato and onion and similar perishable commodities through operation greens with 500 crore allocation.Another welcome feature is to integrate attention to fisheries and animal husbandry with kissan credit cards.The national bamboo mission will be restructured in order to enhance the cultivation and consumption of bamboo products. The emphasis placed on self help group formation, cooperatives and other organisational methods which can provide the power of scale to the small scale producers is welcome.The priority given to rural infrastructure and irrigation will help impart stability of income and employment. Malnutrition is another serious problem and we need to promote symbiotic linkages among agriculture, nutrition and health.On the whole, the budget addresses some of the hotspots in the field of farming, the most important being the management of the monsoon and the market."
50,Very Little for MSME Sector: Indian Industries Association,https://www.hindustantimes.com/lucknow/very-little-for-msme-sector-indian-industries-association/story-fUZl9mrdqbc7WdiwDcMcwN.html,2018-02-02,Hindustan Times,"The Indian Industries Association (IIA), a prominent industry lobby group, has said the budget has nothing for the micro small and medium enterprises (MSME) sector, which comprises a bulk of industrial units.Although a lot of measures have been proposed for the poor and farmers in the budget, there is very little for the MSME sector, said Sunil Vaish, president of the IIA.We were expecting further reduction in corporate tax for the MSME sector in this budget, he added.In last years budget, the finance minister had said corporate tax will be reduced in a phased manner. At that time, it was reduced to 25 % for business houses having a turnover up to Rs 50 crore, benefiting the MSME sector.But in the union budget for 2018-19, the tax benefit has been extended to larger business units having an annual turnover up to Rs 250 crore.Vaish also said, It has been announced that bank loans to the MSMEs will be sanctioned online. Yet, the MSME sector is doubtful in view of the attitude of banks towards it.Moreover, the online systems are not reliable at present as is being experienced in the case of the GST, he said.Today, reports have come in from various chapters of the IIA that the online e-way bill system is not properly operational, he added.Vaish, however, said the decision to set up mega food park and provide incentives for the apparel and leather sector will give a boost to the MSME sector.Manmohan Agarwal, the IIA vice-president, said the emphasis on road and health infrastructure and improvement in the education system would indirectly help the MSME sector.CONSUMER DEMAND TO GET A BOOST: ASSOCHAM PRESIDENTSandeep Jajodia, the Assocham president, said the finance minister had placed much emphasis on agriculture and rural India, allocating bulk of resources to interior landscape, while helping the middle class salaried employees along with giving relief to senior citizens. These measures will boost consumer demand and help revive economic growth, he said.The budget is on expected lines and provides support to sections of the society where it was needed the most. The agriculture and rural landscape were in some kind of distress and provision of over Rs 14.34 lakh crore on rural infrastructure should also add to employment generation, especially in the farm sector, Jajodia added.Relief to salaried employees by way of Rs 40,000 per annum standard deduction in lieu of transport allowance and medical reimbursement will leave more disposable income in the hands of the middle class and boost consumer demand, he said.Initiatives like Operation Green to stabilise prices of onion and potato will help ease retail inflation and help the RBI in keeping interest rates on the lower side, Jajodia said.MANY MEASURES IN LINE WITH CII RECOMMENDATIONSChandrajit Banerjee, director general of the Confederation of Indian Industry (CII), said: Many of the measures in the budget are in line with the CIIs recommendations such as incentives for new jobs, extending fixed term employment, enhancing quality of education including teacher training and addressing healthcare access.Overall, this is a balanced and prudent budget that sets the foundation for future growth in the economy, he said."
51,'Finance Minister Must Clarify What Cost Yardstick Will Be Used on MSPs',https://www.hindustantimes.com/india-news/finance-minister-must-clarify-what-cost-yardstick-will-be-used-on-msps/story-kbL12IB7PHfMRH8bLNDY9I.html,2018-02-03,Hindustan Times,"In his Budget speech, Union finance minister Arun Jaitley said the government declared minimum support price (MSP) for the majority of rabi crops at least at one-and-a-half times the cost involved. This claim requires clarity, says Kavitha Kuruganti of the Alliance for Sustainable & Holistic Agriculture, in an interview with Zia Haq. Kuruganti was a member of the Ramesh Chand Committee on farm prices.The FM announced MSPS will be set at 1.5 times over costs of production, or 50% returns. He hasnt clarified if this increase will be over the so called C2 costs of cultivation, which is the main demand, or A2 costs. Can you explain why this is vital?In terms of cost accounting principles and practice, it is important to get a comprehensive picture of costs, which include opportunity costs. That will then give you a good picture of net returns. The Commission on Agricultural Costs and Prices itself calculates net returns in terms of C2 cost and not A2 (paid out components + family labour). C2 is a cost estimation, which (unlike A2) also includes rental value of own land and value of owned fixed capital assets. The reason why the government should exclude these two additional components also -while it includes imputed family labour on own land -in its selective cost definition, is irrational. Meanwhile, in the Ramesh Chand Committee report, we pointed out to various other ways in which cost is suppressed. That needs to be addressed too.People have argued that farmers costs are underestimated.While that is the theoretical part of the issue at debate here, what is important to realise is that official data is clearly showing that our farmers are in distress. Their income is not growing. A majority of farmers has negative net returns. The intersectoral disparities are increasing, which are not good in any society. There is also a moral imperative, that farmers are keeping us all alive, and we owe it to them.So are you saying the MSP claim is misleading?Prices are clearly the most proximal and direct ways to improve incomes. The government should stop trying to cheat farmers here. This government has given significantly lower margins on an average, whichever cost definition you adopt, compared to the earlier government. This, despite explicitly promising at least 50% margins over the cost of production. They have to make good on their promises.What are the kind of returns farmers are now getting? In terms of the ground reality, is it true that MSPS for the current rabi sown season gave 50% returns, as claimed by the finance minister?The NSSOS (National Sample Survey Office) 70th round shows that most farmers have monthly incomes lower than their monthly basic expenses. The average per day per capita earning in our farm households is lower than the legally prescribed minimum wages for agricultural workers in the country. The finance minister made an incorrect statement when he said that in this rabi, they have provided 50% margins since wheat, which had the highest MSP rise, has just 38% margin over C2 costs of cultivation. Not a single rabi crop has touched a 50% margin over C2.Would you agree that this Budget has put the rural economy and agriculture back on the governments priority?I will not agree. It is true that the current farmers unrest and struggles, in addition to recent election results, have put farmers back on the national debate, but the government hasnt incorporated any concrete thing that would address farmers problems. Only 2.3% of the entire budget has been given to agriculture. In fact, this government is being unresponsive and irresponsible towards farmers.Do you think Operation Greens for higher values through processing from tomato, onions and potatoes is a step towards focusing on incomes end of the spectrum?The details of this are yet to be seen. What we have been asking for is an MSP for these perishables also, which is guaranteed to farmers, in a statutory manner, along with other agri commodities."
52,Centre removes MEP on onions,http://timesofindia.indiatimes.com//city/nashik/centre-removes-mep-on-onions/articleshow/62765211.cms,2018-02-03,The Times Of India,"In a move that would bring smiles thousands of onion farmers , Centre on Friday evening removed Minimum Export Price (MEP) on onions. MEP is the minimum price below which exporters cant export onions.The step would help in arresting crash in wholesale onion prices, which has a detrimental effect on the prices that farmers get from selling their product. The notification issued by the director general of foreign trade of Union ministry of commerce, Alok Vardhan Chaturvedi , said that MEP on all varieties of onions stands removed and can be exported without MEP.A copy of the notification is in possession of TOI. Experts said that removal of MEP is the first step towards tackling the volatility in onion prices.The Union government in its budget presented on Thursday had announced launching of Operation Greens scheme to address price fluctuations in onions, potato and tomato for benefit of farmers and consumers with budgetary allocation of Rs 500 crore for the scheme for the fiscal 2018-19.For two years since December 24, 2015 there was no MEP of on onions.However Centre re-imposed MEP on onions on November 23 last year at USD 850 per tonne. Thereafter on January 19, Centre had also reduced the MEP on onions to USD 700 per tonne.The sources from the ministry of agriculture said, During the recent meeting with the officials from the ministry of commerce, it had already been decided to remove the MEP on onions if the average wholesale onion prices dropped below Rs 2,000 per quintal. Now, the average wholesale onion prices have already dropped to Rs 1,500 per quintal. Hence, it had been immediately decided to remove the MEP of onions."
53,Japan hopes low-key strategy averts US trade flare-up,http://www.newindianexpress.com/business/2018/feb/05/japan-hopes-low-key-strategy-averts-us-trade-flare-up-1768628.html,2018-02-05,The New Indian Express,"By ReutersTOKYO: Economic talks between the United States and Japan, tackling topics from persimmons and potatoes to energy and infrastructure, have helped keep Tokyo clear of protectionist moves such as those that recently hit Chinese solar panels and South Korean washers.Japan hopes that ""let's talk"" approach - plus warm personal ties between Prime Minister Shinzo Abe and President Donald Trump - will keep friction in check. But officials and lawmakers say the outlook could change if the unpredictable U.S. leader turns his attention to Tokyo's 7 trillion yen ($63.62 billion)trade surplus ahead of U.S. congressional elections in November.""Naturally, America wants an early conclusion to what to do about its trade deficit (with Japan). Of course, they are concerned about the mid-term elections and may say various things, said a ruling party lawmaker well-versed in U.S.-Japan economic ties, one of eight officials and lawmakers interviewed by Reuters who declined to be identified because of the sensitivity of the subject.""Suga is worried,"" he added, referring to Abes close aide, Chief Cabinet Secretary Yoshihide Suga.Efforts to showcase the US-Japan security alliance in the face of North Korea's nuclear and missile threats will probably take precedence over trade when U.S. Vice President Mike Pence visits Japan from Tuesday, officials on both sides said.Pence will not hold a formal third round of the so-called ""economic dialogue"" with Deputy Prime Minister Taro Aso while in Tokyo. The two last met for a second round in October, when, among other things, they agreed to lift restrictions on Japanese persimmon exports and US Idaho potato imports as well as streamline noise and emissions testing for US auto imports.""Japan's strategy could be said to be very simple - keep this channel of economic dialogue open,"" said one Japanese government source familiar with the government's thinking.U.S. Treasury Secretary Steven Mnuchin's comments late last month that a weak dollar would help US trade imbalances in the short term boosted the yen sharply against the dollar. It was a reminder of how currency could come into focus if trade friction revives.Japan is waiting to see what decision the White House takes on an inquiry into steel imports under Section 232 of a 1962 U.S. trade law allowing restrictions to protect national security. Action against an ally like Japan or South Korea, two of the sources said, could be problematic.Japan's largest steelmaker, Nippon Steel and Sumitomo Metal, has said Japanese exports are not hurting U.S. rivals. ""We hope the U.S. will make a wise decision,"" a company official said.William Hagerty, the U.S. ambassador to Japan, has said Washington wants to see progress on cutting Japan's trade surplus and forging a bilateral framework - which Tokyo opposes - by spring.Hagerty, in an interview with NHK last month, flagged liquefied natural gas (LNG), medicines and farm products as sectors where Washington wants to boost exports.Increasing LNG exports to Japan, however, could be tough: Japanese buyers have already agreed to buy more U.S. gas than they need. And boosting pharmaceutical exports would run up against Japan's efforts to cut drug prices to curb the rising medical costs of an ageing population.Washington also pushed again for fewer restrictions on beef shipments and auto exports during working-level talks in late January. Japanese officials argue such problems would have been resolved if the United States had remained in the 12-nation Trans-Pacific Partnership (TPP) trade deal forged under Trump's predecessor.""We can say, 'Why did you leave TPP? If you were in TPP, these wouldn't be a problem,'"" the ruling party lawmaker said.Trump surprised many last month by saying he might be willing to rejoin the multilateral trade pact - if it were renegotiated to benefit the United States.Abe has rejected the idea of reopening talks on the delicately balanced pact, though some sources said Tokyo might eventually act as a bridge to lure Washington back with minor changes that Trump could sell back home as a victory.One option, sources said, is to present plans already in the works to buy more U.S. military gear as a gesture to please Trump, who brought up the sector during a November visit to Tokyo.Japan plans to buy 410.2 billion yen worth of US military equipment in the year starting in April and is working on a new five-year overall procurement plan that would start in 2019.Still, some politicians expressed frustration with a U.S. playbook that appears to hark back to the 1980s, when Japan accounted for a much bigger chunk of the U.S. trade deficit and its companies had yet to step up their direct investment in America.Trade in Japanese goods accounts for less than 10 percent of the U.S. deficit, compared with China's more than 40 percent.""When it comes to what to do in concrete terms, everyone is at a loss,"" the lawmaker said. ""The situation is completely different from the trade friction of the 1980s."""
54,Uttar Pradesh Set to Give Agri Sector Further Push,https://www.hindustantimes.com/lucknow/uttar-pradesh-set-to-give-agri-sector-further-push/story-eEk6fDNRE7LSdCtlsLrm4I.html,2018-02-06,Hindustan Times,"With Uttar Pradeshs politics revolving mostly around the farm sector, the Yogi Adiyanath government faces the challenge of giving the farm and allied sectors a further boost ahead of 2019 Lok Sabha elections, the slew of measures announced in the Union budget for the welfare of farmers notwithstanding.And the government seems to be well aware of that and is expected to make more announcements to improve their lot in the annual budget for 2018-2019, likely to be presented in the UP assembly next week.Already, the farmers are on top of agenda of the government. We will ensure that farmers get remunerative prices. This will be done by setting up additional procurement centres for wheat and paddy, said minister for agriculture Surya Pratap Shahi.A committee of ministers has also been set up to look into the problems of potato growers. Measures will soon be initiated to improve their lot on the committees recommendations. We are focusing on diversification as farmers remain mostly focused on wheat and paddy crops. An amendment to Agriculture Produce Marketing Committees (APMC) Act is being contemplated to reach out to the farmers to get them better prices for their produce. We want to double the income of farmers by 2022, said Shahi.An action plan that NITI Ayog formulated for Uttar Pradesh also refers to the proposed agriculture sector reforms. The plan also refers to the challenge of transforming the agriculture sector, that has not grown despite claims of successive governments, by addressing issues of low growth, low productivity and low income of farmers. It asks the state government to identify reasons for decrease in canal irrigated area from 32.1 lakh hectare in 1990s to 25.5 lakh hectare now and take appropriate action.A decrease in irrigated area assumes significance as the states backward regions like Bundelkhand have witnessed drought and a number of distressed farmers have reportedly committed suicide over the years. Bundelkhand has seen 411 suicides of farmers from January 2014 to June 28, 2016, said Saheb Lal Shukla, state president of Bharatiya Kisan Union (Bhupendra Singh Mann group).But a change in the UP story is perhaps now showing. If claims of the officers of the agriculture department were to be believed, the state achieved 3.5 percent growth in the agriculture sector in 2014-2015. The sector may have grown further in the following years.After its installation on March 19, 2017, the Adityanath government had announced a number of measures for welfare of farmers. These included a loan waiver scheme involving an expenditure of Rs 36,000 crore for farmers in the states annual budget for 2017-2018.Earlier, the UPA government too had taken a number of initiatives for the farmers. A debt relief scheme for farmers was implemented across India during the UPA regime. It had also introduced schemes like Mahatma Gandhi National Rural Employment Guarantee (MNREGA) scheme and the Right to Fair Compensation and Transparency in Land Acquisition and Resettlement Act 2013 to ensure that the farmers got better value for the land that was acquired for various development projects.."
55,RJD 'cheater' barb at Modi,https://www.telegraphindia.com/states/bihar/rjd-cheater-barb-at-modi-206309?ref=bihar-new-stry,2018-02-06,Telegraph,"Our CorrespondentPatna: RJD vice-president Raghuvansh Prasad Singh on Monday accused Prime Minister Narendra Modi of cheating farmers in the name of providing them minimum support price (MSP) for their yield.Raghuvansh, a former Union minister, said when the NDA government was formed in 2014, Modi had promised to give farmers MSP but that never happened. He accused Modi of forcing the farmers to commit suicide because they had no option but to sell their production at low prices.""In the last four years, 12,000 farmers have committed suicide. Condition of farmers is so pathetic that their sons are not getting married because of poor finances. All of the Prime Minister's promises are nothing but jumlas,"" said Raghuvansh.The senior RJD leader also claimed that around 8,000 hand pumps are defunct in Bihar. Addressing a news meet at the RJD office in Patna, Raghuvansh said farmers earlier would get subsidy of 90 per cent for borings but that has now been brought down to 50 per cent. This has meant farmers cannot install their own borings and irrigation is hit.He also attacked chief minister Nitish Kumar over paddy procurement. ""As the government did not procure paddy, farmers had to sell their produce at very low prices. The worst affected are potato farmers who have run away after dumping it in cold storage. In states like Uttar Pradesh, farmers threw away their potatoes on the road. The crop insurance and subsidy on diesel are just promises,"" Raghuvansh said.He asked the Prime Minister that if bank loans of farmers in Maharashtra and Uttar Pradesh were waived off why weren't Bihar farmers'.At Kisan Melas, farming machines are so expensive, Raghuvansh said, that farmers get no benefit of subsidy. So, he demanded pension for farmers on the pattern of government employees."
56,For the love of biryani,http://www.thehindu.com/todays-paper/tp-national/tp-newdelhi/for-the-love-of-biryani/article22710035.ece,2018-02-10,The Hindu,"A foodie friend from Bhopal sent a message the other day. Had we tried ordering food from Taamonline, he wanted to know. Nice, genuine biryani, he said. And I swung into action.The moment I hear the word biryani I get activated, quite like Pavlov and dog. For someone who is essentially a wheat eater, I cant quite understand this great love I have for biryanis. But as I have said before, I truly enjoy this rice-and-meat dish  irrespective of where it is from. I love the spiciness of the Hyderabadi biryani, the richness of the Awadhi one, the more rustic taste of the Delhi version, the juicy potato in the Calcutta dish and the variations that you find in Tamil Nadu and Kerala. I dont even mind the pickled taste of the Moradabadi biryani.So, of course, I went online to get to know more about Taam.It turned out that it is a service which provides biryanis, kormas, kababs and other such delicious dishes in kilos.Diversity on tableBut a sampler came home, and I tried out quite a few of the dishes  and had a great meal, indeed.There was quite a spread  biryani, korma, kababs, baghare baigan, meethi roti and sewain. I think I enjoyed the lamb shami kababs the most  they were soft, the meat was deliciously tender and lightly spiced, and what I really liked was that they were not thick and chunky, as kababs often are, but thin, like home-cooked kababs. The kababs had been made with beaten meat and not minced meat, so they were exceptionally tasty. I ate a piece with a small chunk of the meethi roti, and found they complemented each other rather well.The Lucknowi biryani was good, too. The rice was long-grained, and the meat pieces were well cooked. It was rightly spiced  neither too much, nor too little.Nawabi dishThe mildly sweet taste of the Hyderabadi dish, baghare baigan, was delightful. The tamarind in it gave it the tart edge that it needed. But, somehow, the korma didnt work for me. I found the gravy too runny and the meat a little insipid. The Muzaffar sewain (Rs. 300 a box  450g and serves 7-8 people), on the other hand, was superb, and gave a pleasantly sweet end to what was a veritable feast.The rates are in kilos. The Lucknowi mutton biryani  which serves 5-6 people is for Rs. 1400 a kilo, the chicken biryani for Rs. 1200 a kilo. Hyderabadi mutton biryani is for Rs. 1600 a kilo and chicken biryani Rs. 1400 a kilo. The mutton qorma, which serves 10, is for Rs. 1800 a kilo. A plate of mutton shami kababs  one kilo with 40 pieces  costs Rs. 1500. The baghare baigan is for Rs. 1000 a kilo and serves 10, says the rate card.Taam is an online platform run by Asra Ahmad. It takes orders on phone and online. The phone numbers are 8586030554 and 9953170590. The email id is order@taamonline.com, and the website is www.taamonline.com. You have to order your food at least a day in advance, and they take delivery charges as applicable. The bawarchis of Taam have been trained by the family, and a cook is there from Hyderabad as well.My friend from Bhopal was not wrong. You wont be disappointed, he had said. And I certainly wasnt."
57,Pappu platter for the poor and needy,https://www.telegraphindia.com/states/bihar/pappu-platter-for-the-poor-and-needy-208071?ref=bihar-new-stry,2018-02-13,Telegraph,"Amit BhelariNOBLE INITIATIVE: Madhepura MP Pappu Yadav shares food with youngsters at his Jan Aahar Canteen near Patna College on Ashok Rajpath on Monday. Picture by Nagendra Kumar SinghPatna: Madhepura MP Pappu Yadav on Monday started a Jan Aahar Canteen near Patna College on Ashok Rajpath where one can have food for just Rs 20.The purpose is to offer food to the poor, students and slum dwellers who cannot afford good meals at low prices. The name of the Jan Aahar is Pappu-Ranjeet Jan Aahar Canteen which already has a branch in Madhepura (Ranjeet Ranjan is the wife of Pappu and an MP from Supaul).It is not a permanent structure and has been opened in an open van which has been converted into a kitchen. At one time, at least 16 people can have food sitting on chairs as arrangement of tables has also been made.People can have as much as they wish to but they will have to eat the food there itself. Only vegetarian food will be served and the timing would from 10am to 9pm. There are three cooks and two helpers who are looking after the entire set-up in which Rs 5 lakh has been spent.The canteen will remain closed every Sunday and the quality of the food will be regularly checked through random inspections by Pappu. The cleanliness has also been taken into consideration and two big garbage boxes have been placed near the van apart from safe drinking water.Every day, the menu will change and breakfast, lunch and dinner will be served, all available for Rs 20. At one time, it has the capacity to serve food to at least 500 people.On the first day, around 150 people had food till evening, including the Madhepura MP, who also ate puri, mixed vegetable and a potato preparation.""The idea of opening the canteen for the common man came to my mind when I was informed that under the food security bill, only 4 per cent foodgrain reach the common people. Even students are unable to afford nutritious food. Then I thought of opening this canteen,"" Pappu said after inaugurating the canteen.Pappu said in the coming days, four more Jan Aahar canteens will be opened in the state capital at different locations where people can have sumptuous food at low price.On politics over opening the canteen, Pappu said: ""Amma Canteen and Indira Canteen were launched with political motives but I am only serving the poor. There is no politics behind opening the canteen.""Even students and passersby praised the initiative saying Pappu had done a good thing without any vested interest.Bimal Kumar, a student of BN College, said: ""In today's time, it is not possible to fill your stomach for Rs 20. Even the roadside food costs between Rs 30 and Rs 50. It is a very good initiative by the leader."""
58,"Punjab Chief Minister sets up panel for marketing potato, maize",http://timesofindia.indiatimes.com//city/chandigarh/punjab-cm-sets-up-panel-for-marketing-potato-maize/articleshow/62938636.cms,2018-02-16,The Times Of India,"CHANDIGARH: A three-member committee was formed on Thursday to set out a marketing strategy that will benefit maize and potato farmers of Punjab. As per chief minister Amarinder Singhs directions, the committee will include additional chief secretary (cooperation), additional chief secretary (development) and chairman of the Punjab State Farmers Commission (PSFC). The committee has been directed to submit its report by March 1.The committee would suggest ways and means to provide marketing support for maize and potato crops to ensure that farmers get remunerative prices without wastage of these commodities.The chief minister directed the committee to identify domestic and international markets for sale and supply of farmers produce at attractive prices as they have to suffer losses due to lack of proper marketing facilities for these crops. It has also been directed that the committee should also explore the possibility of future trading in these farm produce to facilitate farmers in ensuring remunerative pricing with risk hedging.The chief minister also reiterated that farmers should be encouraged to opt for crop diversification in a big way in line with the state governments thrust on diversified cultivation as a means of rescuing them from their debt cycles. He has also sought committees suggestions to spread awareness among potato growers about various varieties to help them cultivate the varieties that are in demand by large multi-national companies (MNCs) such as McDonalds and McCain Foods.The chief minister also asked the committee to assess the possibility production of ethanol from maize as suggested by the Union transport minister Nitin Gadkari."
59,Difficult to provide MSP for potato  tomato  says Narayan,http://www.thehindu.com/todays-paper/tp-national/tp-tamilnadu/difficult-to-provide-msp-for-potato-tomato-says-narayan/article22787758.ece,2018-02-18,The Hindu,"The Centres plan to provide minimum support price to potato and tomato would be an extremely difficult task as there is no standardisation, S. Narayan, former Economic Adviser to the Prime Minister, said.Rice and wheat are standard items and the government has been procuring them over a long period of time. But the case of potato and tomato is different with so many variants. To standardise and give the correct price would be difficult, he pointed out.Mr. Narayan was speaking at a seminar titled Demystifying the Union Budget 2018, organised by The Womens Christian College in association with Finmark Trainers.Regular increaseHe pointed out that in the UPA regime between 2004 and 2014, there was regular increase in the minimum support price and farmers were better off.After 2014, the minimum support price was not increased. But, the cost has gone up and there are several instances of farmers distress. One shot increase in the minimum support price is a good sign, though it might be inflationary for the common man, Mr. Narayan said.The budget proposal to provide technology for horticulture was a great idea, but the government needed to spell out its plan clearly, he added."
