,articleTitle,articleUrl,publishedDate,sourceName,text
49,"Hot potato, wait for Lima lessons",https://www.telegraphindia.com/1140510/jsp/odisha/story_18324934.jsp,2014-05-10,Telegraph,"A vendor sells potato at a market in Bhubaneswar. Telegraph picture Bhubaneswar, May 9: Potato crisis looms large in the state this year, but without setting the basics right at home two bureaucrats (none of them scientists) are set to embark on a tuber trip to the Latin American nation of Peru tomorrow. Director (horticulture) and secretary (agriculture) will be making the costly trip to Peru to get hands-on experience on how various types of potato seeds are produced and examine whether some of those can be grown in Odisha. Director (horticulture) Sanjeev Chadha said: We will go and see how they produce various types of potato seeds and whether these seeds are suitable for cultivation here. The first-hand learning will be of great help to our state. On being asked why scientists were not there in the team, Chadha said: That would have been a costly affair. We will talk to the scientists who are working at the International Potato Centre there. By the time the officials return from Lima, the capital of Peru and home to the International Potato Centre, the price of the tuber would have played havoc with the homemakers monthly budget as traders here see the cost of a kilo of the produce crossing the Rs 20 mark. For the state to benefit from the learnings of the Lima trip it will take a while, but what traders need here is basic infrastructure such as more cold chains. The crisis that looms large in the state this year is because the government has failed to learn from its past experience and initiate steps to increase potato production. The shortage of cold storages has only aggravated the crisis. Initial signs of the crisis are already there to be read if the steady rise of potato price is any pointer. The produce that was being sold for Rs 12 a kilo barely two weeks ago is hovering around Rs 17 to 20 per kg in the local market. Today I bought it for Rs 18 for a kg, but traders said that the price would shoot up in the coming days, said Mitanjanli Pradhan, a teacher. Food supplies and consumer welfare secretary Madhu Sundan Padhi said: Because of the ongoing election process in Bengal, there is a drop in supply of potato to the state. The situation will improve shortly. We are monitoring movement of the potatoes-laden trucks. While states requirement is nearly 9 lakh tonnes per annum, the state is only producing 1.98 lakh metric tonnes of potatoes. Keeping in mind the huge need, we are procuring potatoes from different places, said Padhi. He added that he was not in a position to say why the state failed to produce the required amount of potatoes in the state. While Padhi is unaware for the reason for poor production of potatoes, the state governments mission to Lima is also about finding out ways to have greater produce. The team will also study how sweet potatoes can be produced in a more organised way. Scientists of the International Potato Centre are working here in Dhenkanal, Koraput, Ganjam and Kandhamal districts. We are taking along with us their feedback for submission at the international centre, Chadha said. In the state, cultivation of the high-yielding varieties of potato is done at Lamtaput in Koraput and in other districts such as Boudh, Balangir and Angul. While the state failed to increase its production level, Bengal is producing 107 lakh tonnes, Bihar 61.04 lakh tonnes, Assam 7.83 lakh tonnes and Jharkhand 6.52 lakh tonnes of potatoes. If the production level is taken to a level of 6-7 lakh tonnes a year then there would be no scarcity situation of potato in the state, said an official. A few officials also pointed out that the situation could be improved if enough cold chains were built to store potatoes in advance. The state has only 15 government-run cold storages. While six cold storages are being operated under cooperation department, the horticulture directorate runs five such units. Four others are operational under the state-run Agriculture Promotion and Investment Corporation Limited. An official in the agriculture department said the provision of capital investment subsidy of 60 per cent for upto 5,000-tonne capacity cold storages would be made in general area and 75 per cent subsidy for scheduled areas While a cold storage is under construction with the assistance from the horticulture directorate, there is a proposal to build three more units through State Agro Industries Corporation, the official added. To create more space, low-cost cold storages would be constructed at 183 places across the state."
50,Obesity: Don't blame it all on calories,http://www.deccanherald.com/content/406069/obesity-dont-blame-all-calories.html,2014-05-11,Deccan Herald,"Obesity: Don't blame it all on caloriesNot all calories are created equal as far as weight gain and obesityPeople have long been told that the cure for obesity is simple: Eat fewer calories and exercise more.But a new documentary challenges that notion, making the case that American people have been misled by the idea that we get fat simply because we consume more calories than we expend. The film explores what it sees as some of the more insidious corporate and political forces behind the rise of childhood obesity, and it examines whether increasing levels of sugar consumption have played an outsized role in the epidemic.The film, called Fed Up, has as executive producers Katie Couric, the former anchor of The CBS Evening News, and Laurie David, who was also a producer of the global warming documentary An Inconvenient Truth.Ms Couric, who narrates the film, said she came up with the idea after years of covering the obesity epidemic left her with more questions than answers.What struck me was that the more I reported on childhood obesity and the longer I was in this business, the worse the problem seemed to be getting, Ms Couric said in an interview. I felt like we were never reallygiving people a handle on what was causing this and why the rates were skyrocketing the way they were.The film draws on commentary from obesity experts and nutrition scientists, and it tells the stories of several obese children around the country who struggle to lose weight despite strict dieting and in some cases hours of daily exercise. But at the heart of the film is a question that is widely debated among scientists: Are all calories equal?Dr David Ludwig, the director of the obesity programme at Boston Childrens Hospital,argues in the film that they are not. In recent studies, Ludwig has shown that high-carbohydrate diets appear to slow metabolic rates compared to diets higher in fat and protein, so that people expend less energy even when consuming the same number of calories. Ludwig has found that unlike calories from so-called low glycemic foods (like beans, nuts and non-starchy vegetables), those from high glycemic foods (such as sugar, bread and potatoes) spike blood sugar and stimulate hunger and cravings, which can drive people to overeat.While people can certainly lose weight in the short term by focusing on calories,Ludwig said, studies show that the majority of people on calorie-restricted diets eventually fail. The common explanation is that people have difficulty resisting temptation, he said. But another possibility is that highly processed foods undermine our metabolism and overwhelm our behaviour.At Harvard Medical School, Dr Dariush Mozaffarian, an associate professor of medicine and epidemiology whose research was cited by experts in the film, said that the long-held idea that we get fat solely because we consume more calories than we expend is based on outdated science.He has studied the effects that different foods have on weight gain and said that it is true that 100 calories of fat, protein and carbohydrates are the same in a thermodynamic sense, in that they release the same amount of energy when exposed to a Bunsen burner in a lab. But in a complex organism like ahuman being, he said, these foods influencesatiety, metabolic rate, brain activity, blood sugar and the hormones that store fat in very different ways.Difference in absorptionStudies also show that calories from different foods are not absorbed the same way. When people eat high-fibre foods like nuts and some vegetables, for example, only about three-quarters of the calories they contain are absorbed. The rest are excreted from the body unused. So the calories listed on their labels are not what the body is actually getting.The implicit suggestion is that there are no bad calories, just bad people eating too much, Mozaffarian said. But the evidence is very clear that not all calories are created equal as far as weight gain and obesity. If youre focusing on calories, you can easily be misguided.Some of the harshest criticism in the film is aimed at a recent food industry initiative  led by companies like Coca-Cola and PepsiCo  to remove calories from their products in an effort to address obesity.If somebody is drowning in a swimming pool, you could remove a few gallons of water from the pool, and that person will still likely drown, Ludwig said. Whether there is on average 1,000 calories in the food supply too many per person or 800 is really unlikely to make a meaningful difference. What would make a difference is improvement in the quality of the foods available.But Marianne Smith Edge of the International Food Information Council, an industry-financed group that published a review of Fed Up, said the film overstates data on how much sugar Americans are consuming and wrongly portrays sugar as a lone dietary villain, much as dietary fat was vilified in decades past. Just as research in the last few years has vindicated some fats and shown them to be beneficial, she said, the science on sugar is evolving as well.I think the focus on particular nutrients doesnt tell you the true story, she said. It really is about overall calorie consumption and reduced physical activity.Ms Smith Edge, who is a registered dietitian, cited a 2012 study by Y Claire Wang of the Mailman School of Public Health at Columbia University, which showed that the average child must eliminate 64 calories a day in order for the childhood obesity rate to fall to 14.6 percent by 2020, a goal set by the federal government.In an interview, Dr Wang said that for the most part, if were just talking about body weight and obesity, the evidence seems to point in the direction that calories are calories. Wang said that studies consistently show that sugary beverages, potato chips and other high-glycemic foods are indeed associated with weight gain. But this is because they are rapidly digested and easy to consume in large amounts, not because they bypass our energy balance.Wang said, however, that reducing calories should not be the sole focus of obesity prevention programmes. Studies show, for example, that sugary beverages are linked to an increased risk of diabetes and other chronic diseases, but their impact on body weight explains only half of the increased risk, Wang said.These foods mess up our insulin regulation system and affect other inflammatory pathways, she said. And that has nothing to do with how they affect body weight. Ms Couric, who has two children, said that she became involved in making the film as a mom and a concerned citizen, and that her goal was to start a national dialogue about the quality of our food supply.This film doesnt purport to have all the answers, Ms Couric said. But this is a wake-up call that I hope will spur some solutions. This is not just about carrying a few extra pounds or looking better in your bathing suit. This is a national epidemic with huge societal ramifications."
51,Protest leads to tension in APMC yard,http://www.thehindu.com/todays-paper/tp-national/tp-karnataka/protest-leads-to-tension-in-apmc-yard/article6003512.ece,2014-05-13,The Hindu,"Tension prevailed at the APMC market yard here on Monday evening as farmers protested against merchants, alleging that they were selling poor quality seed potatoes at exorbitant prices.The angry farmers pulled out bags of potatoes and threw them on the ground, forcing the police to resort to caning to disperse the mob.Deputy Commissioner V. Anbukkumar, after holding consultations with the merchants, had fixed the maximum price for seed potatoes at Rs. 2,000 a quintal.However, the farmers alleged that the merchants sold them at Rs. 2,200 a quintal, violating the district administrations direction.According to the farmers, a couple of merchants maintained that they would not reduce the price and the farmers could take back their money if they did not want to procure seed potatoes."
52,Farmer protests against inferior seed potato,http://www.thehindu.com/todays-paper/tp-national/tp-karnataka/farmer-protests-against-inferior-seed-potato/article6007354.ece,2014-05-14,The Hindu,"A potato grower from Hagare village in Belur taluk protested against traders selling poor quality seed potatoes by unloading the crop outside the Deputy Commissioners office on Tuesday.Traders in the Agriculture Produce Marketing Committee market yard in Hassan city have been selling poor quality seeds at a higher price, farmer Shivaiah alleged.He had purchased 12 quintals of seed potatoes from Manjunatha Traders two weeks ago at the rate of Rs. 2,000 per quintal. But on drying and cutting them open he found that they were of bad quality.As a farmer, I am well aware of the quality of the seeds. The potatoes shrunk in size and developed a bad odour. The product I purchased for Rs, 24,000 was not good for sowing, Mr. Shivaiah told reporters.He complained to the Deputy Commissioner that the traders had not allowed him to check the quality of the potatoes before purchasing it. Deputy Commissioner V. Anbukkumar after hearing his grievance suggested that he file a police complaint against the trader.Later, Mr. Anbukkumar said that over 2.4 lakh bags of seed potatoes were sold in Hassan market till Monday and very few had complained about the quality.I will talk to the president of the traders association and insist on selling only good quality seeds, he said."
53,Sand truckers continue strike,http://timesofindia.indiatimes.com//city/bangalore/Sand-truckers-continue-strike/articleshow/28760342.cms,2014-05-14,The Times Of India,"BANGALORE: With talks between the state government and the lorry owners' association failing on Monday, the sand truckers' 24-day strike will continue. The good news is that taxis and commercial vehicles used for transporting vegetables and fruits have called off the stir.Talks broke down as the government and the Karnataka State Lorry Owners' and Agents Association differed on key issues like withdrawal of penal clause of Section 379 which imposes a two-year jail term for illegal sand mining and transportation.The association hasn't transported sand for the past 23 days to push for its demand that the government relax certain provisions in the new rules. This has resulted in prices shooting up to Rs 80,000 to Rs 1 lakh per truck load.While association president GR Shanmugappa said they're ready to transport sand provided the government gives permits, ministers HC Mahadevappa and TB Jayachandra said the government needs a week to identify new sand deposits.The association insists that Section 379 shouldn't be made applicable to sand transporters and cases booked against them should be withdrawn. Jayachandra said the government was looking at the legal implication of withdrawing cases and also releasing over 400 trucks seized for transporting sand illegally.The new Karnataka Minor Mineral Concession (Amendment) Rules 2013 is aimed at not only curbing illegal sand mining but also increasing revenue to the exchequer. Only the public works department has been authorized to mine and sell sand at rates set by the government. Extracted sand from designated blocks would be dumped at spots fixed by the PWD where it'll be auctioned.The rules stipulate constitution of taluk and district sand-monitoring committees with environment officers to oversee the activity. Earth-movers won't be allowed to extract sand. Sand mining is allowed between 10am and 6pm and it can be transported between 6am and 6pm. Police have the power to seize illegally mined or transported sand.PWD minister Mahadevappa said M-sand (manufacturing sand) is the future for construction. ""M-sand is cost effective and as durable as regular sand. The department plans to promote M-sand in its constructions,"" he said. A delegation comprising Mahadevappa, Jayachandra, technical experts and officials visited the JSW plant in Toranagal, Bellary district on Monday to study M-sand's potential.Veggies were brought to the city despite transporters protesting at the APMC yard in Yeswanthpur. This is the biggest yard where food for Bangalore is off-loaded. Truckers joined the three-week agitation of sand transporters on Sunday. However, they allowed smaller vehicles to take perishable food items like potatoes and onions to markets in the city.There was no impact on over 400 fuel stations across the city. Tankers owned by petroleum companies remained on normal schedules. ""Even if the strike continues for two more days, there won't be a shortage of fuel. We've deployed tankers to transport fuel from the Devenagundi depot on the outskirts of Bangalore,"" said Bhushan Narang, chairman, Akhila Karnataka Federation of Petroleum Traders. He said the city gets about 1000 tankers (about 200 lakh litres) of petrol and diesel every day.V Harikrishnan, president, Bangalore District Chemists and Druggist Association, said stocks would last for a week. ""We're hiring other carriers who are not participating in the strike,"" he said. There are 4,000 pharmacy shops in Bangalore.The airport cabs got more calls from Sunday as private cabs ferrying passengers to and fro the airport remained off the roads on Sunday and Monday. The corporate taxi companies - Meru, Mega and KSTDC --- stayed out of the strike."
54,April inflation eases to 5.2%,http://www.deccanherald.com/content/406899/april-inflation-eases-52.html,2014-05-15,Deccan Herald,"April inflation eases to 5.2%New Delhi, May 15, 2014, PTI: 12:54 ISTDrop in prices of food items, including vegetables, as well as fuel brought down the April inflation to 5.2 per cent, ahead of the RBI's monetary policy review in early next month.The inflation, measured on Wholesale Price Index (WPI), was 5.7 per cent in March. As per the data released by the government today, the WPI inflation in the overall food segment eased to 8.64 per cent in April, from a high of 9.9 per cent in March.Onion prices contracted 9.76 per cent in April as against a rise of 1.92 per cent in the previous month.There was a drop in the rate of price rise in protein rich items like egg, fish and meat to 9.97 from 11.19 per cent in March.Although there was increase in potato prices, the overall inflation in the vegetable segments eased to 1.34 per cent from 8.57 per cent in March. Fruits too were marginally costlier in April as compared to the previous month.The WPI data further showed easing inflation in fuel and power segments as well as the manufactured items group, which include sugar and edible oils. The rate of price rise in the fuel and power segment was 8.93 per cent, as against 11.22 per cent in March.Inflation based on Consumer Price index, on the other hand, had shot up to a three-month high of 5.59 per cent.The RBI considers both the inflation data, along with other economic indicators, while deciding monetary policy.Amid demand for reduction in key interest rate to boost economy, the Reserve Bank's monetary policy review on June 3 would be keenly watch. In April, it had chosen to keep the policy rate (repo) unchanged at 8 per cent in as retail inflation was ""sticky"".Meanwhile, the government has revised the February WPI inflation upward to 5.03 per cent from earlier estimate of 4.68 per cent.In April, 2013 the WPI inflation was 4.77 per cent. Build up in inflation in the 2013-14 fiscal was 0.22 per cent, compared to 0.71 per cent in the previous fiscal."
55,Price rise of essentials no damper for Sankranti celebrations,http://timesofindia.indiatimes.com//city/mysore/Price-rise-of-essentials-no-damper-for-Sankranti-celebrations/articleshow/28806292.cms,2014-05-15,The Times Of India,"MYSORE: Mysoreans are all set to celebrate Sankranti on Wednesday. Some are planning to go back to their villages to celebrate the harvest festival with much grandeur and in the company of elders, while others will celebrate it in their homes here.Usha S, a homemaker, said that she has been celebrating the festival for the past 40 years. ""At first, it was with my parents. Now, I celebrate with my children. This is an auspicious festival as I hail from a traditional family. I go back to my maternal home at Hondal in Kollegal for the festival. In our village, we smear turmeric on cows and decorate them. Our menu for the day includes a sweet potato dish, avarekai sambar, chithranna, kheers along with the regular fare.Muktha Janardhana Rao, a resident of Agrahaara, said: ""We pray before exchanging ellu-bella (a mixture of white sesame seeds and jaggery) and sugar candy with our near and dear ones, and then have breakfast. We believe in the tradition of offering the mixture to others first."" Mukhta said that they are ""celebrating the festival"", despite a hike in the prices of essentials and flowers.Krupa Suman, an entrepreneur, said: ""We celebrate Sankranti with grandeur as it is the first festival of the year. Though the price of fruits, vegetables and groceries has increased, we buy them for the festival. We use jaggery to make pongal. But we have to buy sugar for preparing other sweets.""Siri M S, a student of JSS College of Arts, Commerce and Science, said that she is looking forward to celebrating the festival, ""which has come after our exams"", with her family. ""Though the prices of groceries have increased, we have to buy them for preparing special dishes. No compromise on traditions,"" she signs off."
56,Inflation falls to 5-month low in December as food prices ease,http://timesofindia.indiatimes.com//business/india-business/Inflation-falls-to-5-month-low-in-December-as-food-prices-ease/articleshow/28861886.cms,2014-05-16,The Times Of India,"NEW DELHI: Inflation slowed to a five-month low in December on the back of moderating food prices, sparking hopes of an interest rate cut by the central bank when it reviews monetary policy next week.Official data released on Wednesday showed inflation, as measured by the wholesale price index (WPI), rose 6.2% in December, slower than the previous month's 7.5% and previous year's 7.3%. But, the government revised upwards the data for October to 7.2% from the previously reported 7%, highlighting the extent of price pressures present in the economy. As expected, food prices moderated due to easing vegetable prices but potato prices continued to be firm. Potato prices shot up 55% in December (year-on-year), up from the previous month's 26.7% and likely to remain as a pressure point. Food inflation still hovered in double digits but the pace of increase was slower than the previous month. Vegetable prices rose 57% in December, slower than 95% in November.The moderation in wholesale price inflation comes close on the heels of the easing of retail inflation and provides relief to policymakers and the government, battling criticism over stubborn prices.Economists said the moderation in inflation provides headroom to RBI to act on interest rates. A majority of economists expect the central bank to hold rates when it reviews monetary policy next week. The central bank has consistently cautioned about inflationary risks and has raised rates to calm price pressures.""The easing of inflation for the month of December provides some relief to the RBI. With the CPI and WPI inflation coming in at a lower level in December 2013, RBI may contemplate a rate cut if the WPI and CPI figures continue to move downwards in the next two months,"" said Madan Sabnavis, chief economist at Care Ratings.""The expectation is that WPI and CPI inflation should remain in the range of 6.5-7% and 9-10% respectively in the next two months in the absence of any external shock,"" Sabnavis said, adding that he does not expect any change in the central bank's stance in the January policy review."
57,Inflation eases to 5.2 per cent,http://www.thehindu.com/todays-paper/tp-business/inflation-eases-to-52-per-cent/article6014325.ece,2014-05-16,The Hindu,"Moderating onion prices eased wholesale inflation in April ahead of new government formation.The Wholesale Price Index (WPI) in April rose at the rate of 5.2 per cent, according to official data released here on Thursday.The rate of WPI inflation in March was 5.7 per cent. Consumers are unlikely to be able to notice the price changes as the latest available official figures on retail inflation show the rate of price rise was at a three-month high of nearly 8.6 per cent in April against 8.3 per cent in March.Onion prices fell nearly 18 per cent since March. Inflation in potato prices, however, rose from 27.8 per cent in March to 31.6 per cent in April. Inflation in milk and eggs and meat remained elevated at close to 10 per cent against 11.2 per cent in the previous month.Overall food inflation slowed to 8.64 per cent in April from 9.9 per cent in March.The headline inflation has shown a dip on the back of moderation in prices of food articles, fuel and power. However, given the recent increase in the diesel prices and uncertain outlook for monsoon, price movements will have to be critically watched going ahead. For the new government, this would be the single biggest challenge, said FICCI President Sidharth Birla in a statement. He also expressed hope that the new government would roll out a comprehensive action plan to tackle inflation.With the price hikes for diesel having been put on hold during elections and the rupee appreciating inflation in fuel products too eased somewhat from 11.2 per cent in March to just under 9 per cent."
58,Foreign exchange soars ,https://www.telegraphindia.com/1140518/jsp/calcutta/story_18355121.jsp,2014-05-18,Telegraph,"Students and teachers of Yunnan Nationalities High School in Kunming pose with Chhau dancers from Purulia after a lecture demonstration during their visit to GD Birla Centre for Education. Picture by B. Halder Kunming in the first week of May, Cuxhaven in the second, Aalen in June and Herefordshire in October. Students from city schools are going places, literally. A bunch of students from St. James School and Ballygunge Shiksha Sadan (BSS) are just back after a nine-day exchange programme with Qinglai School in Kunming while 20 students from Sushila Birla Girls School and Birla High School for Boys are spending a fortnight at Amandus-Abendroth-Gymnasium in Cuxhaven, Germany. From attending classes and laboratories to making presentations and putting up performances to showcase Indian culture as well as learning about the host nation and its people, exchange tours are a busy time for students. Sunirmal Chakravarthi, the principal of La Martiniere for Boys, calls it a win-win situation. Travel is the best form of education that goes way beyond classrooms and textbooks, he said. Get set, go When Raghav Daryanani, a Class XII student of St. James, was packing his bags, he took with him flour and potatoes to make alu parathas for his Chinese friends. He came back with recipes for dumplings. Each province has its own variety of dumplings and in different shapes. I could just make the flower-shaped ones but I tasted them all, said the son of a restaurateur, who spent hours watching Chinese videos on YouTube and even managed to pick up a few greetings before boarding the flight. The preparations dont end there. The BSS girls rehearsed for weeks before performing at the Kunming school. I danced to the tune of Ami chini go chini tomare and Sohag chand bodoni. Some of my friends put up a Chinese play based on Hiuen Tsangs travels in India, said Samprikta Das of Class VI, the youngest member of her team. All in a days work For Koshi Cherian and Angus Alphonso, both Class IX students of St. James, the day began early as they had to be in school along with their buddy Wang Ching Yi, 9, at 8 sharp. The boys attended culture classes, were shown a live demonstration of a tea ceremony, picked up a few kung fu kicks and also attended lectures on ancient Chinese dynasties. After school, we would have dinner. Most Chinese people go dancing after dinner. They believe it helps them digest food better. So we too went dancing. We also played badminton and table tennis there, Koshi said. Naman Madhogaria of Birla High has been attending school in the morning and discovering the city with his German partner and his parents by the evening. The air is very fresh here, the traffic is thin and most people ride bicycles unlike in Calcutta, said the boy, whos been bonding over football with his German buddies. Early starters British Council has been one of the pioneers of the concept, reaching out to city schools and facilitating exchange since 2004. The Heritage School has been partnering with a college in Herefordshire, the UK, since 2007. Every year, students from the college come to Calcutta in January and students from The Heritage visit them in October. There had been teething problems because our students are more academically oriented and theirs is a sports college but we worked on it, said Seema Sapru, the principal of The Heritage School, which has been involved in exchange with other countries too. The association often goes beyond the exchange programmes, as the school found out when a student from Germany came to spend six months here. He wanted to attend classes here and stayed with three-four families by turns, Sapru said. Lakshmipat Singhania Academy has been hosting visitors from Carlo-Schmid-Gymnasium, a secondary school in Tubingen, and sending students to the German university town for six years. For the past three years, St. Xaviers Collegiate School boys have been engaged in an exchange of culture, knowledge and bonding with students of a Kunming school. Students taking part in exchange programmes usually have to bear the travel expenses but some schools share the cost. Students are selected on the basis of academic performance and project work and those with knowledge of the language of the host country are given preference. I would much rather prefer trips where costs are covered because then I can select kids on merit and not their ability to pay, said Anjana Saha, the principal of Mahadevi Birla World Academy, which represented India at the Shakespeare in Asia Festival presented by Shakespeare4All in Hong Kong last year. Kaveri Dutt, the principal of Modern High School for Girls, admitted that it can leave some disappointed but added dissemination takes place and it is not exclusive. Books and beyond The merits, however, far outweigh the demerits. Young people today need to be able to understand the world they live in beyond their own countries and communities. An international dimension in the classroom will help them access more opportunities and be better informed about the world. Whether they are visiting the UK or collaborating on a project online, the benefits are for students and teachers in both countries, said Sujata Sen, the director of British Council, eastern India. Class I kids of Sri Sri Academy put together four storybooks with the Level I children of Windmill Primary School in Headington, the UK, as part of the British Councils Global School Partnership.The UK children conceived the stories and some of our students drew the illustrations. It was an enriching experience for both schools, said Suvina Shunglu, the principal of Sri Sri Academy. Sushila Birla girls are working on a project funded by the Bosch Foundation to make an animated movie on tigers and mussels. They are among the most endangered species in India and Germany respectively. We started the project in June last year and in November students and teachers from Cuxhaven came to Calcutta to work on the project, said Purnima Ravindran, the coordinator for outreach programmes at Sushila Birla. Puravi Nath, Class X, The Heritage School, was happy to get an introduction to life in the UK while classmate Bratin Ghosh feels the culture education classes he attended will help him mingle if he goes there to study. The Heritage School has worked with its partner institution in the UK on several projects on conservation of resources, women empowerment and Thames vs Hooghly. While collaborating with a German school, the Heritage students learnt how to calculate energy by burning beer. The German students, in turn, were taken to the Sunderbans to study solar energy. The takeaways arent restricted to academics and cultural exchange. Initially, the children would refuse to carry their bags but they learnt to adjust, said principal Sapru. On one of the early trips, we had told the UK school that some of our children were vegetarian. Once the kids reached, we realised they were vegetarian but didnt eat vegetables! New bonds Home stay with a German, Chinese, British or Irish family leads to a deeper understanding and appreciation of culture. Samprikta of BSS learnt about discipline on her China trip. They are all early risers and finish breakfast at 7.30am. Dinner is served at 6.30pm, said the Class VI student, whos already missing her Chinese friend Isabella. Beate Mrasek, Sushila Birla student Vanshika Bagrodias German host, was more than happy to host her. Its a good way to learnt about the culture of India and to have another child in the house, said the mother. Communication can be a problem at times as most Chinese students have poor English skills but the children overcame the language barrier with the help of technology. We would write in English and run it through Google Translate. Our Chinese friends would read it and they pass their phone to us for us to read the English translation, smiled Raghav of St. James. Give some, take some If city students come back richer from the exchange trips, students from other countries too take back with them lessons and moments to cherish. The principal and vice-director of Qinglai School were impressed by the maths and English language laboratories at BSS. The maths laboratory has software like the Geometers Sketchpad that makes learning interactive. In the language lab, children do phonetics and learn the differences between the American and British accent, said Sunita Sen, the principal of BSS. Six Chinese students who attended classes at Ashok Hall Girls Higher Secondary School last month were treated to traditional Bengali fare of shukto, mug daal, chingri malai curry. The home science students made tossed vegetables, spaghetti and pudding for them, said Manjir Ghosh, the principal of the school. The visitors learnt a few throwball moves and on Rabindra Jayanti, they sang Momo chitte niti nritye. German students hosted by Lakshmipat Singhania Academy last year had soaked in the culture and flavours of the city, even catching an India-Pakistan cricket match at the Eden Gardens. Lesson for everyone Teachers too benefit from the exchange of ideas. Several teachers from the US spent nine months in city schools as part of a USIS programme this year. Rachel Marie Glogowski organised a Halloween party for children at Dolna Day School while Christine Zographia Purdy encouraged her students at St. Johns Diocesan Girls Higher Secondary School to read. Exchange of culture and ideas... helps strengthen English language instruction, while providing cultural insights, said Joanne Joria, the director of the American Center. Sometimes, partner schools borrow ideas. Rachel Folkard and Susie Hillard, teachers at Sir John Lillie Primary School in London, loved the concept of nature clubs during their visit to South City International School in April. Its a great way to promote wildlife and nature conservation. I will start a nature club when I go back, Rachel said. Jhinuk Mazumdar and Showli Chakraborty How do you think exchange programmes benefit students? Tell [email protected]"
