,articleTitle,articleUrl,publishedDate,sourceName,text
50,Potato farmer suicides: HC seeks report,http://timesofindia.indiatimes.com//city/kolkata/Potato-farmer-suicides-HC-seeks-report/articleshow/46560756.cms,2015-03-14,The Times Of India,"KOLKATA: A bench of Chief Justice Manjula Chellur of Calcutta high court asked the state government on Friday to submit a report on the steps taken to stop suicides by potato farmers who are reportedly not getting their due price for the crop. The state will have to submit its report on Thursday.Advocate Anindya Sundar Das, on whose PIL the court sought the report, said he moved HC in 2012 when several farmers had committed suicide, unable to bear the loss on account of poor potato prices. Apart from compensation for the families, Das wanted the state to have a policy so that farmers are not forced to sell in distress. Since farmer suicides are back this year, and due to the same reason, he recently made a petition in court while his PIL was being heard. Das said that though the court asked the state repeatedly to divulge its policy on preventing farmer suicides, it failed to give a proper reply. Rabi Shankar Chatterjee argued the case on Das's behalf.Agriculture minister Purnendu Bose said the state has already set up a guideline on how to deal with distress sale which will be sent to the court.On Friday, too, two farmers took pesticide in Burdwan. While one died, the other is fighting for life in hospital."
51,"Unseasonal rain, hailstorm lash state, damage standing crops",http://indianexpress.com/article/cities/ahmedabad/unseasonal-rain-hailstorm-lash-state-damage-standing-crops/,2015-03-15,Indian Express,"Unseasonal hailstorm lashes Dholka town in Ahmedabad district on Saturday afternoon. (Source: Express Photo)Unseasonal heavy rains and hailstorm hit several parts of the state on Saturday, damaging and causing severe loss to standing crops.Dholka town in Ahmedabad district was impacted particularly in the incident with snow covering every possible spot. The city witnessed hailstorm, in some parts Naroda, Sarkhej, Ashram Road, SG Highway, CTM Road, Vastral, Bopal and Ghuma areas and others.Share This Article Related Article Mumbai: Pre-monsoon rains kill four villagers, damage cropsThe Failing Fields: From mango to sugar, its a bitter storyThe Failing Fields: From mango to sugar, its a bitter story Hailstorms, unseasonal rains hit farmersHailstorms, unseasonal rains hit farmers Over 30% of rabi crops destroyed in 3 weeksOver 30% of rabi crops destroyed in 3 weeks Rain and hailstorms lash district, 15 hurtRain and hailstorms lash district, 15 hurt Unseasonal rains damage crop,delay Rabi sowingLightning struck two youths at Chikhli in Khedbrahma taluka of Sabarkantha district. They were admitted in a hospital for treatment.Other parts of Gujarat were experiencing monsoon-like weather for the past three days due to western disturbances, with light to moderate shower occurring in several pockets, according to Met Department. The sky continued to remain cloudy to partially cloudy. The hailstorm impacted life in Kheda, Sabarkantha, and Banaskantha districts also.IMD has predicted light rain or thundershowers at isolated places in Gujarat, Diu, Daman, Dadra Nagar Haveli on 15 March. Weather will be sunny across Gujarat from March 16 onwards, according to an IMD bulletin.A Dholka resident and taluka panchayat president Jignesh Patel said the hailstorm lasted roughly around half an hour and it made us feel like being in Kashmir. It has caused extensive damage to crop. Nearly half of our standing crop of wheat got destroyed due to this hailstorm today, Patel who owns 22 bigha or farm land said. The rain was around .075 inch to one inch but damaged the crop and whitened the wheat, he said. The damage is felt more because we were about to reap the crop, he said adding, because of the hailstorm, the weight of wheat was reduced and now, we will not be able to get good price for the crop.Congress leader urges CM to pay relief to potato farmersCongress leader Ahmed Patel has written a letter to Chief Minister Anandiben Patel urging to intervene and provide relief to potato farmers of Deesa who have suffered huge losses due to unseasonal rains.Patel has said that inadequate storage facilities have further aggravated the problem of potato farmers. Due to unseasonal rains and insufficient storage facilities, the prices of the commodity has gone down by 60 per cent. He said that there was bumper potato crop this year due to hard work of farmers but unfortunately this boon had turned into a bane due to poor agriculture infrastructure like storage facilities.He pointed out that sensing over-supply, the storage owners had already raised the rent by 25 per cent per kg. With no adequate storage space, he said that mounds of potatoes could be seen rotting in open fields.For all the latest India News, download Indian Express App now"
52,Another potato farmer kills self,http://timesofindia.indiatimes.com//city/kolkata/Another-potato-farmer-kills-self/articleshow/46576993.cms,2015-03-16,The Times Of India,"ARAMBAG: A potato farmer allegedly committed suicide in Arambag on Sunday morning after being unable to pay off his debts. The body of Tapan Jana (45) was found in the fields alongside an empty bottle of pesticide.This is the third death linked to losses incurred in potato cultivation in a little over a week in the region.A case of unnatural death has been lodged and Tapan's body sent for postmortem. However, though it appears to be a case of suicide, police refused to term it so before the postmortem report arrived.Preliminary probe suggest that Tapan, who cultivated potatoes on a four-bigha land, had committed suicide by taking pesticide for incurring heavy losses in the cultivation.Tapan's wife Purnima alleged, ""Last Friday, he had quarreled with me when I asked him about his debtors. This angered him and he left home. He was depressed. He had borrowed money from local lenders mortgaging my ornaments. But, he told me that we would suffer heavy losses this year as it was difficult to get the right price for our potatoes.""""Potatoes had already started to rot in the fields,"" she added.Senior Trinamool Congress leaders, including local MP Aparoopa Poddar and MLA Krishna Chanda Santra claimed they were not aware of the incident. However, local panchayat member Mantu Jana said, ""Tapan had mortgaged his wife's ornaments to cultivate, but failed to sell the produce. A quarrel took place between the couple recently because of this and a depressed Tapan left home.""Three farmers took pesticide after incurring losses in potato cultivation in Burdwan last week. While two died, the other one had to be hospitalized."
53,"Govt to stock up on onion, potato to tame price rise",http://timesofindia.indiatimes.com//india/Govt-to-stock-up-on-onion-potato-to-tame-price-rise/articleshow/46578295.cms,2015-03-16,The Times Of India,"NEW DELHI: Government has stepped up taking measures, well in advance, to avoid any situation of abnormal increase prices of onion and potato. Two major entities at national level - National Agricultural Cooperative Marketing Federation (Nafed) and Small Farmers Agri-business Consortium (SFAC) - will be tasked to procure the two major kitchen staples and store them so that the supply can be pumped in when prices go up.Sources said while Nafed has proposed to procure 10,000 tonnes of onion and recently sought Rs 9.6 crore sanction from the price stabilization fund, SFAC has sought Rs 5 crore for procuring onion and potato. ""The committee that is operating the fund has asked Nafed to rework its proposal to keep the amount limited to Rs 5 crore. Both Nafed and SFAC have been asked to coordinate so that they don't up buying same item,"" said an official privy to the panel's last meeting held on February 20.Onion prices start rising from July and usually it reaches peak during September-October. Similarly, potato prices go up abnormally between September and November.Both the agencies besides other state agencies would get financial support from the Rs 700 crore corpus of price stabilization fund to procure these items in advance when the prices are low and also buy items from different markets/ sources when prices start rising. In the second case, potato and onion would be sold at a price which will be little more than the procured price. ""Since the role of middlemen is eliminated in such case, the prices will be well within the reach of people. There will be no room for jacking up prices artificially. The system will take care of bringing items from markets where these are available in huge quantity to places where there is shortage. It will discipline the market as well,"" said a government official.File photo of farmers who went on flash strike at an earlier date in Karnataka demanding better minimum support price for onions and demand to cancel A grading system. (TOI photo: Vaman Bhandage)As per the scheme, the central fund will take care of the loss of procured items during storage.Sources said the actual requirement of the fund to tame the prices of onion, potato and other perishable commodities would be known in the next two to three months when prices start rising.However, sources said that the government's thrust to intervene has sent strong message to the middlemen and those involved in hoarding and black marketing. ""The sheer fear of government's readiness to step in has its impact on the market. Even the announcement of importing items have helped reduce market prices in the past. But now we have a system in place to take immediate step rather than waiting for procedural approvals to take such measures,"" a Krishi Bhawan source said."
54,"Heavy rain damages crops in Unnao, Dehat",http://timesofindia.indiatimes.com//city/kanpur/Heavy-rain-damages-crops-in-Unnao-Dehat/articleshow/46581915.cms,2015-03-16,The Times Of India,"KANPUR: Heavy rain and hailstorm threw normal life out of gear in neighbouring districts of Kanpur Dehat and Unnao and caused largescale devastation of crops on Sunday. City areas like Nawabganj along with Mandhana and Bithoor situated on the outskirts too witnessed heavy hailstorm accompanied by swift wind that uprooted several trees. The crops were severely damaged as fields were waterlogged.The unseasonal rain has dashed the hopes of farmers, who were trying to recover from the damage of crops caused by rains on March 1 and 2. The rain has ruined farmers with small land holdings with hailstorm only aggravating the situation.Most of the Unnao farmers are aghast. The loss of crops would also lead to vegetable and pulses price hike in coming days. The potato crop of Farrukhabad suffered the second major blow after March 1 rain.The hailstorm resulted in a white carpet in several areas of Unnao and Kanpur. The fickle weather has disturbed the weather experts as it was bad for people's health and crops. The fluctuation in weather could lead to outbreak of various diseases. While the days were warm, nights were chilly with temperature hovering around 10 to 12 degrees Celsius.After the hailstorm, children came out braving the rain to collect the hails. Several octogenarians claimed that they had not witnessed such a weather in March in their entire life. They said that these rains were unusual and they were still using blankets.Weatherman said that chilly nights had prevented the day temperature from crossing 30 degree mark so far.Meanwhile, the rain continued to lash the Industrial City and Unnao till late in the evening. Knee-deep water had accumulated at a number of places, including VIP Road that left several vehicle owners marooned."
55,Untimely Showers Damage More Than 25% Wheat Crop in Doaba,http://www.hindustantimes.com/punjab/untimely-showers-damage-more-than-25-wheat-crop-in-doaba/story-45AyNUNSq2fTWo3lbFXC1M.html,2015-03-17,Hindustan Times,"Untimely rains in the Doaba region have dashed the hopes of wheat farmers ahead of the harvest season.Potato farmers have already borne huge losses due to the unseasonal rains.Untimely rains measuring from 22 mm to 26 mm have lashed different parts of the region five to six times over the past two weeks damaging the wheat crop and disturbing the rotational cultivation of kharif crops leading to delay in the harvest of potato in the region.The region has also witnessed hailstorms a few times.According to the recent survey conducted by the agriculture department, more than 13,000 hectares of total wheat cultivated area of 1.10 lakh hectares in Kapurthala district will face damage.Dr Manohar Singh, chief agriculture officer (CAO) Kapurthala said that 25% to 50% crop has been damaged in most of the fields while there are rare fields which have been fully damaged due to rainfalls and hailstorms.The stagnant rain water in the fields has led to weakening of the wheat plant stems due to which they have started to wither in addition to damaging the grain and affecting their colour.The crop which has to be harvested between mid-April and mid-May grows well if irrigation of the cop is stopped three months before harvest. But with rainfall once in a week there is a possibility that wheat production may be down by as high as 50%.Rupinder Singh Raja, a farmer who has cultivated wheat on 20 acres, said that including expenses such as seeds, irrigation, labour, pesticides and fuel, a farmer would have spent nothing less than Rs 14,000 per acre this season, productivity on which is 20-22 quintal/area.""Sudden rainfalls have damaged half of the crop due to which farmers will not be able to fetch their expenses spent on crop during cultivation,"" he said.Raja said that according to the minimum support price (MSP) one quintal wheat sold for Rs 1,400 and a farmer earns around Rs 35,000 per acre after selling wheat and fodder out of it.""This time farmer will hardly get the cost of production of Rs 14,000 per acre due to the damage inflicted by the rain,"" he said.The only way to recoup some losses seems to be shifting other crops. ""The farmers who have lost their whole crop, should substitute it by cultivating moong crop,"" CAO said."
56,Poor crop,https://www.telegraphindia.com/1150317/jsp/opinion/story_9038.jsp,2015-03-17,Telegraph,"Monsoons and crops have their own rhythms; the government cannot do much about these. It can, of course, provide helpful conditions for farmers, such as access to reasonable loans, so that the whims of the elements - sky, earth, water and so on - and assaults by predators, such as a plague of worms, do not push them towards helplessness. Potatoes have been a sensitive subject with the West Bengal government for a while now, because, while being an unavoidable ingredient in the kitchen and an important cash crop, it goes through a cyclical pattern of overproduction and underproduction. Two potato farmers committed suicide recently, leading to fears that another cycle of debt-driven suicides were in the offing after 79 farmers had committed suicide in 2012. It is rather ironical that the two suicides occurred when the Calcutta High Court was hearing a public interest litigation that asked for a minimum support price for potato farmers and a policy by the government that would prevent potato farmers from selling the crop in distress. This PIL had originally been filed after the 2012 suicides. The court has asked the state to deliver a report of the measures it has been taking to address the potato farmers' problems. Undoubtedly, there is an important humanitarian side to the issue, and the honourable court's concern must be seen in that context. But it is also unsettling that the court should have to enquire into the potato trade. The judiciary's entry into a sphere of problems that have to be addressed from the administrative, economic and governance points of view is not a good omen for the balance of powers. Most important, long experience has proved that attempts to regulate the market have always failed. The state buying up excess stocks not only means losses for the government but is also an unfair burden on taxpayers. That the courts should even consider PILs that suggest support prices and other means of cushioning the farmer from the rules of the market is a waste of its time, apart from the fact that it is a blurring of the separating lines in the underlying framework of a separation of powers. The experience of the market is neither smooth nor comforting, but for the best results and for long-term prosperity and development, it is best to let the market correct itself and develop its own defence mechanisms. This will take time and patience, but there is just no magic short cut."
57,Delhi Govt. reviews vegetable prices,http://www.thehindu.com/todays-paper/tp-national/tp-newdelhi/delhi-govt-reviews-vegetable-prices/article7001424.ece,2015-03-17,The Hindu,"The Delhi Government on Monday directed the officials to ensure that prices of green vegetables be properly displayed at the wholesale markets across the city in order to avoid any confusion and panic about their rates.Vegetable prices have witnessed a spike over the past two weeks. Delhi Development Minister Gopal Rai along with Food and Civil Supplies Minister Asim Ahmed Khan on Monday evening reviewed the prices situation of green vegetables and tomatoes, onions and potatoes.The Minister directed that the prices of vegetables, onions, tomatoes and potatoes be clearly displayed in Azadpur, Ghazipur (Shahdara) and Keshopur markets. Officials have also been directed to make immediate necessary arrangements for prices to be relayed through electronic and print media forums, said a government statement.Besides conducting surprise raids, officials said, the ministers also directed the officials to curb the exorbitant margins charged by commission agents."
58,Rain wreaks havoc on North,http://www.deccanherald.com/content/466064/rain-wreaks-havoc-north.html,2015-03-17,Deccan Herald,"Rain wreaks havoc on NorthNew Delhi/ Jaipur/ Chandigarh/ Lucknow/ Jammu: March 17, 2015, DHNS & PTI 2:37 ISTUnseasonal rain and hailstormincessant in some parts and intermittent in othersacross North Indian states continued to claim lives, disrupt livelihood and damage crops on Monday.A three-day spell of heavy rain and hailstorm in Rajasthan has claimed 25 lives, while massive damage has occurred to crops in 26 districts of the state.According to initial reports, 90 per cent of the crops in the Udaipur, Kota and Jodhpur divisions have been damaged, while more than 50 per cent damage has been reported in as many as 3,500 villages across the state.All district collectors have been directed to send detailed report of the damage. We had announced compensation the last time. This time, too, we will take care of farmers. My officials, including the chief secretary, are already working in this regard, and once the actual damage is calculated, the government will compensate it, said Chief Minister Vasundhara Raje.Meanwhile, initial reports have said more than 5,000 houses have sustained heavy damage in Rajasthan, while 1,400 cattle have died. A farmer in the Bhilwara district reportedly died of heart attack after his crop was damaged.The prices of vegetables have also shot up due to rain.Meanwhile, moderate to heavy rains lashed many places in Punjab and Haryana too, increasing worries of farmers whose crops had already been damaged by heavy showers earlier this month.The Haryana government has already said the wheat crop is likely to take a hit due to the recent spells of heavy rain and hailstorm.Chief Minister Manohar Lal Khattar said Rabi crops have suffered heavy losses. He had earlier said a team from the Centre would visit the state to assess the damage. Punjab Chief Minister Parkash Singh Badal, too, has sought compensation from the Centre for farmers whose wheat crops have been damaged due to rain.Uttar PradeshWidespread rains and hailstorm hit Uttar Pradesh over the past few days as well, causing large-scale destruction of standing crops.The damage triggering apprehensions among officials that wheat production could be adversely affected in the state.According to reports, standing wheat, potato and other crops had been severely damaged owing to rain and hailstorm in many parts of the state, including the agriculturally rich western region."
59,WPI nose-dives to   -2.06%; fall in core inflation a concern,http://www.deccanherald.com/content/466037/wpi-nose-dives-206-fall.html,2015-03-17,Deccan Herald,"WPI nose-dives to -2.06%; fall in core inflation a concernNew Delhi, March 17, 2015, DHNS: 1:16 ISTThe wholesale price inflation in February declined to an all time low at (-)2.06 per cent backed by lower oil, food and manufactured goods items. This is the fourth consecutive month of fall in wholesale prices.The price rise in vegetables especially onions, potato as well in grains and protein-rich items were less in February as compared with January, the government data showed. Fruits and milk too witnessed lower price rise as compared with last month.While inflation in food articles category stood at 7.74 per cent, the manufactured products category inflation stood at 0.33 per cent. Inflation in vegetables came down to 15.54 per cent in February from 19.74 per cent in the previous month.Inflation in fuel and power segment declined to (-)14.72 per cent in February as against (-)10.69 per cent in previous month. While the decline in prices of food and fuel prices were on expected lines, the concern emerged from the decline of core inflation, which denotes demand side pressures in the economy.The decline in prices of manufacturing goods points to fragile demand conditions and indicates that robust recovery has yet to set in despite the improved industrial performance evidenced last month.Industry body CII hoped that the forthcoming monetary policy would continue to be supportive of growth. CII is hopeful that the RBI would cut policy rates by 100 bps during the course of the year, it said in a statement.The WPI inflation numbers would be taken into account by the RBI for formulating its next monetary policy announcement, scheduled on April 7.The RBI had lowered policy rates by 0.50 per cent between January-March to prop up growth as it saw inflationary pressure easing.Ficci expressed concerns about unseasonal rains affecting food prices. The unseasonal rains seen in the recent past have had an impact on prices of these commodities and this calls for further strengthening of the supply side measures for dealing with food inflation. In this context we expect states to create a unified national agriculture market, states Ficci."
60,Veggie prices soar up to 100%,http://timesofindia.indiatimes.com//city/jaipur/Veggie-prices-soar-up-to-100/articleshow/46590434.cms,2015-03-17,The Times Of India,"JAIPUR: The unexpected rain and hailstorm for the past couple of days have hit domestic production of vegetables in the state. Besides, arrival of vegetables from other states has also been affected. This has led to a sharp rise in prices of vegetables in Jaipur.Be it spinach or tomatoes, the prices of most of the vegetables have almost doubled. Price of spinach which was sold at Rs 8 per kg in wholesale market on Friday has increased to Rs 16 on Monday. Similarly, prices of methi and cabbage which were only Rs 8 per kg on Friday have gone up to Rs 25 and Rs 12 per kg, respectively.Tomatoes, which were coming from Chomu and nearby areas of Jaipur, have stopped arriving at Muhana mandi, leading to rise in its price from Rs 12 per kg to Rs 20 per kg in three days.""The instant effect of unseasonal rain can be witnessed on all food items. Green and leafy vegetables which are difficult to store and are easily perishable have been affected most,"" says Radheyshyam Phatak, president of Rajasthan Fruits and Vegetable Wholesale Traders Association.Phatak said, ""Leafy vegetables could not sustain downpour in this season. They are completely destroyed. Total losses are yet to be calculated as information from several districts has not reached us so far.""Meanwhile, traders have warned that prices of vegetables will rise further in the coming days. They claimed hailstorm in Farrukhabad in UP, major supplier of potatoes and Nasikgaon (Maharashtra) received heavy rainfall.""Major suppliers of vegetables to Rajasthan are bordering Haryana, UP and Punjab. In all these places damage, vegetables were mostly affected. Consumers can expect a sharp rise in days ahead as their inflow in the state is likely to decrease,"" said Ashok Agarwal, a vegetable trader in Muhana mandi.Apart from vegetables, fruit prices are also shooting up. Kinnow in Ganganagar and oranges in Baran and Jhalawar have been hit by rain. Grapes that were to come in the market from Maharashtra are unlikely to be available. Pomegranate which were expected for bumper harvest due to increasing in sowing area have been lost due to hailstorm."
61,Government takes stock of rising veggie prices,http://indianexpress.com/article/cities/delhi/government-takes-stock-of-rising-veggie-prices/,2015-03-17,Indian Express,"Rural Development Minister Gopal Rai also directed that exorbitant margins charged by commission agents should be immediately curbed.Rural Development Minister Gopal Rai and Food and Civil Supplies Minister Asim Ahmed Khan on Monday took stock of the rising prices of vegetables in the wake of unexpected rains that hit Delhi last week.Rai asked for various measures to be taken immediately to check the rising prices that are likely to take a toll on household budgets. The minister, among other things, ordered that the prices of onions, tomatoes and potatoes be clearly displayed in Azadpur, Ghazipur and Keshopur markets. He also directed that exorbitant margins charged by commission agents should be immediately curbed.For all the latest India News, download Indian Express App now"
62,Sops for exporting potatoes,http://timesofindia.indiatimes.com//city/ahmedabad/Sops-for-exporting-potatoes/articleshow/46603567.cms,2015-03-18,The Times Of India,"AHMEDABAD: The bumper production of potato crop this year has prompted the government to offer subsidy on transport for the export of potatoes outside the state. The state recorded a production of 30 lakh metric tonnes.Babubhai Bokhiriya, the minister for agriculture, told the house said that the government will give a subsidy of Rs 750 per metric tonne for transport of potatoes by road and Rs 1150 per metric tonne for transport by rail.The state government said that traders who are registered in Ahmedabad, Deesa, Dehgam, Ladol, Vijapur and Unava APMC will be eligible for the subsidy. The minister said that the rates for potatoes in the APMC were ranging between Rs 80 and Rs 100 per 20 kg. He said that usually the sowing of potato was done over an area of 75,000 to 80,000 hectare and the production, on an average, was 23 to 25 lakh metric tonnes. The minister said that this year sowing took place over an area of 98,000 hectares, an increase of 33%. He said that on an average the production was around five lakh metric tonnes more than compared to 2014 figures."
63,SEZ boss for no-SEZ state,https://www.telegraphindia.com/1150318/jsp/bengal/story_9337.jsp,2015-03-18,Telegraph,"Calcutta, March 17: A senior IAS officer who was heading the special economic zone in Visakhapatnam was today made the industries secretary of the Bengal government, which opposes granting of SEZ status to any project. S. Kishore, a 1989-batch IAS officer who was the development commissioner of the Visakhapatnam SEZ, has replaced C.M. Bachhawat. ""Putting Kishore at the helm of the industries department is significant. It appears the Bengal government wants to use the experience of Kishore but it is not clear whether the administration would change its stance on SEZ,"" a Nabanna official said. Investment proposals of IT giants Infosys and Wipro are pending as the Trinamul government has not agreed to give SEZ status to development centres the companies are planning. ""Industry has not taken off since the change of guard in Bengal. Projects by Infosys and Wipro are stuck because the government doesn't want to grant SEZ status. We have to wait to see whether bringing Kishore to the industries department is a positive signal,"" another Nabanna official said. Some Nabanna officials said industries minister Amit Mitra was not happy with the performance of Bachhawat, who has been sent to the food processing and horticulture department. ""It is true that Bachhawat is a conservative officer. Some industry representatives had complained that he hardly gave time to them. But one cannot deny that he cannot be blamed for the lack of industrial activity in the state,"" a source said. Subrata Biswas, the agriculture secretary, was today transferred to the housing department. R.S. Shukla, the fire and emergency services secretary, has replaced him. Senior officials said the potato crisis could have triggered the move. Al least six potato farmers have committed suicide after failing to get the proper price. ""It was the department's failure to sense the crisis on time. If farmers don't get the price for their produce, somebody has to take responsibility as the ruling party is not ready face the wrath of farmers ahead of next year's Assembly polls,"" an official said. A minister said the government had failed to deliver in the agriculture sector. ""Farmers are not getting the right price for their produce. It is not a pleasant situation for a ruling party, particularly when Assembly polls are due in a year. So the chief minister wanted a change in the agriculture department,"" the minister said."
64,"Crop damage: Parties seek financial assistance, loan waiver for distressed farmers",http://indianexpress.com/article/india/india-others/crop-damage-parties-seek-financial-assistance-loan-waiver-for-distressed-farmers/,2015-03-19,Indian Express,"A farmer shows his wheat crop that has been flattened by untimely rain, in Lucknow on Monday. (Source: Express Photo by Vishal Srivastav)Political parties cutting across party lines on Thursday demanded immediate financial assistance and relief including loan waiver for farmers in North and Western India whose crops have been hit by unseasonal rain and hailstorm.Opposition Congress, BSP, JD-U and CPI(M) demanded that the Centre should immediately announce financial assistance, assess the extent of damage to crops and wave interest on loans of distressed farmers.With several members in Rajya Sabha giving notice under rule 267 for suspension of business to take up loss of crop due to unseasonal rains and hailstorm, Deputy Chairman P J Kurien said it has been decided to take up discussion and the government replying to it.Ghulam Nabi Azad (Congress) said standing crops in Jammu and Kashmir, Himachal Pradesh, Uttar Pradesh, Haryana, Punjab, Rajasthan, Bihar, Gujarat and Maharashtra have been destroyed in the unseasonal rains and hailstorm.[realted-post]He demanded fair assessment of the crop loss and corruption-free and fair distribution of compensation.Besides, a financial package for farmers needs to be announced at the earliest, he said.K C Tyagi (JD-U) said though crops worth Rs 22,000 crore has been lost in the natural fury, the insurance companies were assessing crop loss at no more than Rs 1,000 crore.During the previous UPA regime, there was a Group of Ministers for quickly assessing the loss and announcing relief but under the present dispensation all such panels have been dissolved, he said, demanding formation of a ministerial grouping, preferably under Finance Minister, for quick assessment of loss.Stating that all of the standing crop in some states have been destroyed, he said the government should announce a moratorium on loan repayments by farmers.Mayawati (BSP) said besides the crop loss because of unseasonal rains and hailstorm, farmers are faced with the other problem of amendments planned to dilute the provisions of the 2013 Land Acquisition Act.The amendment is not in the interest of farmers. BSP is against this amendment, the entire Opposition is against it, she said, demanding that the amendment, which has been passed by the Lok Sabha and awaiting nod from the Upper House, should be withdrawn.She said three-fourths of standing crop of farmers has been destroyed and they were being driven to suicide. An all-party committee, Mayawati said, should be formed to assess the damage and provide compensation to farmers after consulting the Chief Ministers.Unseasonal rains and hailstorm would result in rise in prices of essential commodities, he said and sought steps by the government to check inflation.Observing that rain and hailstorm has affected most states in northern and western India, Ram Gopal Yadav (SP) said farmers were also not getting fair price for their crops.He reminded the BJP of its poll promise of giving farmers a rate equivalent to one-and-half times of the actual cost of production and said so far, seven farmers have either died of heart attack or suicide in the aftermath of the crop losses.The Uttar Pradesh government has announced Rs 200 crore relief to farmers but the central government must intervene to help tide over the crisis, he said.Sitaram Yechury (CPI-M) said Prime Minister Narendra Modi had claimed he is lucky for the country as international oil prices slumped in second half of 2014. But now the country was facing an agrarian crisis.On the one hand, sugar mills were running an outstanding of Rs 17,000 crore in payments to farmers, he said, adding 10 potato growers in West Bengal have committed suicide so far because of crop failure.Farmers in Nasik, the biggest onion market, were getting only Rs 2.50 per kg for the best quality onions against Rs 11 they got previously.He asked the government about the BJP poll promise of giving one-and-half-times of cost as minimum support price for crops and demanded emergency measures including relief and loan waiver to the distressed farmers.Agricultures share in the GDP has fallen to just 13 per cent, he added.For all the latest India News, download Indian Express App now"
65,"Parties seek financial assistance, loan waiver for farmers",http://timesofindia.indiatimes.com//india/Parties-seek-financial-assistance-loan-waiver-for-farmers/articleshow/46619396.cms,2015-03-19,The Times Of India,"NEW DELHI: Political parties cutting across party lines on Thursday demanded immediate financial assistance and relief including loan waiver for farmers in north and western India whose crops have been hit by unseasonal rain and hailstorm.Opposition Congress, BSP, JD(U) and CPM demanded that the Centre should immediately announce financial assistance, assess the extent of damage to crops and wave interest on loans of distressed farmers.With several members in Rajya Sabha giving notice under rule 267 for suspension of business to take up loss of crop due to unseasonal rains and hailstorm, deputy chairman P J Kurien said it has been decided to take up discussion and the government replying to it.Ghulam Nabi Azad (Congress) said standing crops in Jammu and Kashmir, Himachal Pradesh, Uttar Pradesh, Haryana, Punjab, Rajasthan, Bihar, Gujarat and Maharashtra have been destroyed in the unseasonal rains and hailstorm.He demanded fair assessment of the crop loss and corruption-free and fair distribution of compensation. Besides, a financial package for farmers needs to be announced at the earliest, he said.K C Tyagi (JD-U) said though crops worth Rs 22,000 crore has been lost in the natural fury, the insurance companies were assessing crop loss at no more than Rs 1,000 crore.During the previous UPA regime, there was a group of ministers for quickly assessing the loss and announcing relief but under the present dispensation all such panels have been dissolved, he said, demanding formation of a ministerial grouping, preferably under Finance Minister, for quick assessment of loss.Stating that all of the standing crop in some states have been destroyed, he said the government should announce a moratorium on loan repayments by farmers.Mayawati (BSP) said besides the crop loss because of unseasonal rains and hailstorm, farmers are faced with the other problem of amendments planned to ""dilute"" the provisions of the 2013 Land Acquisition Act.""The amendment is not in the interest of farmers. BSP is against this amendment, the entire opposition is against it,"" she said, demanding that the amendment, which has been passed by the Lok Sabha and awaiting nod from the Upper House, should be withdrawn.She said three-fourths of standing crop of farmers has been destroyed and they were being driven to suicide. An all- party committee, Mayawati said, should be formed to assess the damage and provide compensation to farmers after consulting the chief ministers.Unseasonal rains and hailstorm would result in rise in prices of essential commodities, he said and sought steps by the government to check inflation.Observing that rain and hailstorm has affected most states in northern and western India, Ram Gopal Yadav (SP) said farmers were also not getting fair price for their crops.He reminded the BJP of its poll promise of giving farmers a rate equivalent to one-and-half times of the actual cost of production and said so far, seven farmers have either died of heart attack or suicide in the aftermath of the crop losses.The Uttar Pradesh government has announced Rs 200 crore relief to farmers but the central government must intervene to help tide over the crisis, he said.Sitaram Yechury (CPM) said Prime Minister Narendra Modi had claimed he is lucky for the country as international oil prices slumped in second half of 2014. But now the country was facing an agrarian crisis.On the one hand, sugar mills were running an outstanding of Rs 17,000 crore in payments to farmers, he said, adding 10 potato growers in West Bengal have committed suicide so far because of crop failure.Farmers in Nasik, the biggest onion market, were getting only Rs 2.50 per kg for the best quality onions against Rs 11 they got previously.He asked the government about the BJP poll promise of giving one-and-half-times of cost as minimum support price for crops and demanded emergency measures including relief and loan waiver to the distressed farmers.Agriculture's share in the GDP has fallen to just 13 per cent, he added."
66,"Minister urges States to stock up on onions, food grains",http://www.thehindu.com/todays-paper/tp-national/minister-urges-states-to-stock-up-on-onions-food-grains/article7008976.ece,2015-03-19,The Hindu,"The extent of the damage to crops due to the recent rains is not yet known as the Union Agriculture Ministry is still preparing its assessment.During the march to Rashtrapati Bhawan against the Centres Land Acquisition Bill on Tuesday, the Opposition had raised a slogan Narendra Modi, Kisan Virodhi.The long-pending discussion on the agrarian situation in the country finally started in Parliament this [Wednesday] evening under Section 193... it will resume tomorrow [Thursday] when I will give my response in which I will list the steps for farmers, Union Agriculture Minister Radha Mohand Singh told The Hindu .He, however, said he had no knowledge of the high-level meeting or if a relief package comprising new measures for farmers was in the offing.Mr. Singh said States such as Rajasthan, Madhya Pradesh, Maharashtra and Uttar Pradesh had already started the process of drawing assistance for farmers from the State Disaster Response Fund (SDRF).The Ministry has in addition advised States to draw from the Rs 500-crore Price Stabilisation that Fund Mr. Jaitley had announced in his July 2014 Budget to stock up on food items, especially onions and potatoes hit by disruptions in supplies, he said.Inflation in retail prices of vegetables hit 13 per cent in February, according to official data released last week."
